id,Label,Number_Points,X,Y
873,873,3,0.467037,0.047543
874,874,1,0.304736,0.262946
875,875,1,0.765966,0.105476
876,876,1,0.835398,0.357321
877,877,3,0.841513,0.250191
878,878,1,0.573680,0.283655
879,879,2,0.207352,0.392961
880,880,1,0.852633,0.394228
881,881,2,0.210528,0.192625
882,882,1,0.331442,0.165641
883,883,1,0.207284,0.078037
884,884,1,0.115764,0.418834
885,885,1,0.073332,0.192436
886,886,1,0.486562,0.098083
887,887,1,0.398796,0.404492
888,888,1,0.594853,0.265805
889,889,1,0.313153,0.196681
890,890,2,0.843550,0.326755
891,891,1,0.585527,0.325220
892,892,1,0.577554,0.317267
893,893,1,0.575808,0.272978
894,894,1,0.755254,0.213061
895,895,1,0.482113,0.049653
896,896,1,0.289842,0.183551
897,897,1,0.270706,0.068224
898,898,1,0.399823,0.295874
899,899,1,0.627326,0.200198
900,900,1,0.591506,0.363535
901,901,1,0.880807,0.372088
902,902,1,0.128524,0.104572
903,903,1,0.544257,0.214313
904,904,3,0.191976,0.409837
905,905,1,0.187839,0.404720
906,906,1,0.260521,0.152482
907,907,1,0.514550,0.418717
908,908,2,0.606802,0.380989
909,909,3,0.290338,0.292697
910,910,1,0.079327,0.238514
911,911,1,0.091693,0.201139
912,912,1,0.268398,0.107188
913,913,1,0.438468,0.391848
914,914,1,0.341340,0.200128
915,915,1,0.849343,0.096171
916,916,1,0.784187,0.203981
917,917,2,0.640174,0.273054
918,918,1,0.592356,0.366235
919,919,1,0.532088,0.057573
920,920,1,0.842851,0.363010
921,921,2,0.032139,0.075418
922,922,1,0.181065,0.197872
923,923,1,0.527514,0.395879
924,924,1,0.377543,0.159080
925,925,1,0.289160,0.274436
926,926,1,0.838847,0.296388
927,927,1,0.634120,0.217329
928,928,1,0.330363,0.118125
929,929,1,0.404863,0.093069
930,930,1,0.856014,0.363757
931,931,1,0.792080,0.261510
932,932,1,0.486567,0.095727
933,933,1,0.282506,0.365679
934,934,1,0.281387,0.140067
935,935,1,0.827706,0.248765
936,936,1,0.336754,0.366530
937,937,2,0.807542,0.259749
938,938,1,0.115529,0.459016
939,939,1,0.322503,0.454166
940,940,1,0.332513,0.359794
941,941,1,0.633129,0.383912
942,942,1,0.645617,0.313403
943,943,1,0.413658,0.384355
944,944,1,0.307989,0.208324
945,945,1,0.881893,0.162078
946,946,1,0.867374,0.264037
947,947,1,0.171732,0.086053
948,948,1,0.217487,0.100235
949,949,1,0.723264,0.223337
950,950,1,0.311195,0.242248
951,951,1,0.332526,0.198823
952,952,1,0.580502,0.106018
953,953,1,0.308134,0.474283
954,954,1,0.396799,0.303850
955,955,1,0.184372,0.246981
956,956,1,0.860516,0.257399
957,957,1,0.867744,0.104866
958,958,1,0.825823,0.078652
959,959,1,0.646077,0.297639
960,960,1,0.357903,0.395692
961,961,2,0.298260,0.401240
962,962,1,0.279296,0.379355
963,963,2,0.244077,0.052484
964,964,1,0.400481,0.056085
965,965,2,0.535325,0.401431
966,966,1,0.651382,0.212925
967,967,2,0.306279,0.176562
968,968,1,0.619053,0.129236
969,969,2,0.336024,0.303171
970,970,1,0.817578,0.457982
971,971,1,0.481666,0.052998
972,972,1,0.722978,0.232463
973,973,2,0.227064,0.353406
974,974,1,0.042482,0.139681
975,975,1,0.650284,0.248110
976,976,2,0.532939,0.127689
977,977,1,0.580527,0.417024
978,978,1,0.342163,0.074569
979,979,1,0.520942,0.053522
980,980,1,0.625214,0.047131
981,981,2,0.181808,0.155488
982,982,1,0.390241,0.411471
983,983,1,0.718621,0.421276
984,984,1,0.207284,0.254657
985,985,2,0.517927,0.104116
986,986,2,0.310068,0.283454
987,987,1,0.326157,0.248994
988,988,2,0.681050,0.091228
989,989,1,0.884089,0.384427
990,990,1,0.169927,0.088877
991,991,2,0.441493,0.046297
992,992,1,0.204650,0.104391
993,993,1,0.427960,0.417296
994,994,2,0.081276,0.287100
995,995,1,0.401919,0.361591
996,996,1,0.305441,0.058634
997,997,1,0.093920,0.102601
998,998,1,0.202626,0.196965
999,999,1,0.282409,0.098992
1000,1000,1,0.422569,0.107553
1001,1001,1,0.804610,0.468791
1002,1002,1,0.641264,0.385195
1003,1003,1,0.121861,0.118979
1004,1004,2,0.430219,0.256683
1005,1005,3,0.644974,0.173085
1006,1006,2,0.633020,0.305446
1007,1007,2,0.853477,0.258336
1008,1008,1,0.883551,0.324236
1009,1009,1,0.086062,0.310621
1010,1010,1,0.580623,0.317470
1011,1011,2,0.315823,0.150153
1012,1012,2,0.347970,0.387533
1013,1013,1,0.889006,0.378665
1014,1014,1,0.835550,0.136741
1015,1015,1,0.764891,0.219757
1016,1016,1,0.180350,0.238931
1017,1017,1,0.800126,0.340666
1018,1018,1,0.872395,0.279899
1019,1019,1,0.448744,0.170252
1020,1020,1,0.239412,0.223077
1021,1021,1,0.383789,0.369992
1022,1022,1,0.652885,0.261791
1023,1023,1,0.012998,0.015171
1024,1024,3,0.221608,0.338858
1025,1025,2,0.608839,0.058691
1026,1026,2,0.624505,0.378827
1027,1027,1,0.726316,0.241987
1028,1028,1,0.597358,0.102756
1029,1029,2,0.315182,0.370146
1030,1030,1,0.769212,0.104818
1031,1031,1,0.840966,0.265714
1032,1032,1,0.281982,0.265121
1033,1033,2,0.084605,0.263077
1034,1034,1,0.255794,0.341128
1035,1035,1,0.756110,0.094497
1036,1036,2,0.518300,0.396438
1037,1037,1,0.501316,0.099364
1038,1038,1,0.400620,0.215131
1039,1039,1,0.492936,0.455233
1040,1040,1,0.635465,0.216856
1041,1041,1,0.707379,0.178730
1042,1042,1,0.849522,0.245827
1043,1043,1,0.586773,0.391264
1044,1044,1,0.100770,0.215345
1045,1045,2,0.678528,0.372969
1046,1046,1,0.222217,0.203367
1047,1047,1,0.093840,0.259776
1048,1048,1,0.592658,0.385542
1049,1049,1,0.560639,0.161024
1050,1050,1,0.112163,0.211302
1051,1051,1,0.548564,0.204420
1052,1052,2,0.604425,0.312431
1053,1053,2,0.412539,0.312705
1054,1054,1,0.798096,0.186954
1055,1055,1,0.437367,0.065653
1056,1056,1,0.427355,0.362024
1057,1057,1,0.589519,0.367708
1058,1058,1,0.853345,0.082391
1059,1059,2,0.298510,0.282191
1060,1060,1,0.897837,0.272511
1061,1061,2,0.861304,0.284062
1062,1062,1,0.471257,0.093808
1063,1063,1,0.951326,0.075906
1064,1064,1,0.741524,0.093869
1065,1065,1,0.195564,0.106545
1066,1066,1,0.324593,0.361230
1067,1067,1,0.523441,0.132899
1068,1068,1,0.801075,0.296363
1069,1069,1,0.225355,0.329198
1070,1070,1,0.795669,0.238789
1071,1071,3,0.812450,0.224772
1072,1072,2,0.270481,0.378107
1073,1073,1,0.522439,0.173324
1074,1074,2,0.530054,0.129392
1075,1075,1,0.857495,0.052835
1076,1076,1,0.871994,0.230126
1077,1077,2,0.575879,0.078695
1078,1078,1,0.196984,0.330850
1079,1079,1,0.209283,0.321674
1080,1080,2,0.546226,0.197988
1081,1081,2,0.846860,0.283272
1082,1082,1,0.849182,0.358794
1083,1083,1,0.321847,0.395621
1084,1084,2,0.681784,0.384195
1085,1085,2,0.655689,0.291851
1086,1086,1,0.082558,0.272965
1087,1087,1,0.063147,0.249379
1088,1088,1,0.321855,0.329816
1089,1089,1,0.524474,0.107062
1090,1090,1,0.409203,0.157976
1091,1091,1,0.541300,0.074840
1092,1092,1,0.923206,0.223369
1093,1093,1,0.264754,0.159858
1094,1094,1,0.738591,0.418291
1095,1095,1,0.416792,0.073054
1096,1096,1,0.260414,0.341105
1097,1097,2,0.635073,0.213068
1098,1098,1,0.195623,0.419423
1099,1099,1,0.290649,0.286331
1100,1100,2,0.333724,0.275477
1101,1101,2,0.181181,0.106457
1102,1102,1,0.747534,0.412487
1103,1103,1,0.846679,0.122856
1104,1104,3,0.358912,0.410253
1105,1105,1,0.096153,0.253764
1106,1106,1,0.603412,0.388732
1107,1107,1,0.089559,0.151722
1108,1108,1,0.178609,0.314712
1109,1109,1,0.646875,0.091760
1110,1110,1,0.152288,0.424602
1111,1111,3,0.192725,0.058206
1112,1112,1,0.650947,0.286085
1113,1113,2,0.533271,0.204401
1114,1114,1,0.826460,0.072166
1115,1115,1,0.231711,0.149225
1116,1116,1,0.985177,0.352160
1117,1117,2,0.257834,0.073274
1118,1118,1,0.226804,0.338425
1119,1119,1,0.031276,0.249037
1120,1120,1,0.819228,0.191649
1121,1121,1,0.798909,0.231655
1122,1122,1,0.114952,0.248658
1123,1123,1,0.750280,0.366893
1124,1124,1,0.637142,0.085436
1125,1125,1,0.087145,0.203634
1126,1126,1,0.192157,0.353224
1127,1127,1,0.115612,0.126562
1128,1128,3,0.092644,0.162147
1129,1129,1,0.198428,0.057917
1130,1130,2,0.620731,0.304338
1131,1131,1,0.608808,0.156192
1132,1132,1,0.598117,0.394650
1133,1133,1,0.108034,0.103514
1134,1134,2,0.864173,0.083490
1135,1135,1,0.858984,0.210077
1136,1136,1,0.843644,0.145327
1137,1137,2,0.609964,0.131779
1138,1138,2,0.610418,0.327284
1139,1139,1,0.755807,0.256970
1140,1140,1,0.561736,0.314593
1141,1141,1,0.319280,0.290526
1142,1142,2,0.884303,0.356069
1143,1143,1,0.194040,0.104649
1144,1144,1,0.405056,0.389625
1145,1145,1,0.260725,0.086513
1146,1146,1,0.857220,0.260781
1147,1147,1,0.775006,0.444773
1148,1148,1,0.773177,0.031658
1149,1149,2,0.601589,0.373181
1150,1150,1,0.341452,0.070550
1151,1151,1,0.158102,0.418241
1152,1152,1,0.562260,0.314008
1153,1153,1,0.400334,0.396452
1154,1154,1,0.089110,0.141744
1155,1155,1,0.866311,0.091859
1156,1156,1,0.293275,0.072126
1157,1157,1,0.318458,0.309260
1158,1158,3,0.423539,0.361025
1159,1159,1,0.584081,0.453404
1160,1160,1,0.276241,0.284422
1161,1161,1,0.264505,0.055725
1162,1162,1,0.180872,0.308404
1163,1163,1,0.773046,0.436497
1164,1164,1,0.395291,0.417829
1165,1165,1,0.737786,0.303494
1166,1166,3,0.626777,0.286791
1167,1167,1,0.829128,0.083781
1168,1168,1,0.423712,0.058251
1169,1169,1,0.892768,0.381203
1170,1170,1,0.631270,0.145037
1171,1171,1,0.627431,0.231701
1172,1172,2,0.566541,0.417590
1173,1173,1,0.829570,0.336756
1174,1174,1,0.188674,0.378073
1175,1175,1,0.864922,0.063565
1176,1176,1,0.400133,0.313347
1177,1177,1,0.508927,0.088085
1178,1178,1,0.649077,0.099390
1179,1179,1,0.341024,0.114776
1180,1180,1,0.820141,0.334129
1181,1181,1,0.779989,0.019110
1182,1182,1,0.847393,0.167585
1183,1183,1,0.733222,0.416800
1184,1184,1,0.652968,0.066030
1185,1185,2,0.496117,0.127980
1186,1186,1,0.340187,0.142567
1187,1187,1,0.620816,0.299578
1188,1188,1,0.324121,0.224062
1189,1189,1,0.125802,0.306942
1190,1190,1,0.845792,0.302816
1191,1191,3,0.530590,0.364494
1192,1192,1,0.859751,0.189260
1193,1193,1,0.880326,0.371216
1194,1194,2,0.521471,0.152821
1195,1195,1,0.407720,0.262946
1196,1196,1,0.508331,0.141644
1197,1197,1,0.220053,0.347788
1198,1198,1,0.215147,0.395669
1199,1199,2,0.072478,0.075800
1200,1200,2,0.126132,0.189277
1201,1201,1,0.782070,0.194514
1202,1202,1,0.188506,0.210550
1203,1203,2,0.764215,0.104475
1204,1204,1,0.343644,0.372835
1205,1205,1,0.792893,0.129559
1206,1206,2,0.432530,0.393726
1207,1207,2,0.122538,0.101400
1208,1208,2,0.828056,0.149019
1209,1209,2,0.412809,0.053494
1210,1210,1,0.496754,0.381687
1211,1211,1,0.874626,0.258433
1212,1212,1,0.228450,0.075526
1213,1213,1,0.516593,0.072157
1214,1214,2,0.432089,0.080404
1215,1215,1,0.148752,0.068824
1216,1216,1,0.188351,0.193530
1217,1217,3,0.667044,0.364517
1218,1218,2,0.453569,0.056117
1219,1219,1,0.616548,0.264427
1220,1220,1,0.870463,0.309260
1221,1221,1,0.878789,0.187018
1222,1222,1,0.209168,0.490214
1223,1223,1,0.783176,0.244110
1224,1224,1,0.337677,0.179867
1225,1225,1,0.406265,0.266417
1226,1226,1,0.458984,0.058751
1227,1227,1,0.518518,0.086589
1228,1228,1,0.550970,0.024085
1229,1229,1,0.186465,0.202824
1230,1230,1,0.416535,0.352470
1231,1231,1,0.886460,0.150040
1232,1232,1,0.855826,0.309939
1233,1233,1,0.535615,0.388380
1234,1234,1,0.811839,0.278752
1235,1235,1,0.817550,0.187419
1236,1236,2,0.880283,0.316026
1237,1237,1,0.636427,0.189331
1238,1238,1,0.652487,0.272716
1239,1239,1,0.144406,0.215874
1240,1240,1,0.218625,0.243778
1241,1241,1,0.850978,0.100412
1242,1242,1,0.095428,0.167681
1243,1243,1,0.333829,0.181764
1244,1244,1,0.602741,0.215481
1245,1245,1,0.863324,0.037128
1246,1246,1,0.605578,0.183821
1247,1247,2,0.532870,0.198768
1248,1248,2,0.691657,0.369257
1249,1249,2,0.086715,0.101039
1250,1250,1,0.335350,0.200743
1251,1251,1,0.342265,0.217736
1252,1252,1,0.286081,0.277842
1253,1253,1,0.464605,0.099454
1254,1254,1,0.138508,0.448519
1255,1255,1,0.667788,0.403176
1256,1256,1,0.385278,0.415843
1257,1257,1,0.102570,0.232863
1258,1258,1,0.307979,0.057990
1259,1259,1,0.891088,0.341479
1260,1260,1,0.603772,0.409621
1261,1261,2,0.313462,0.380750
1262,1262,1,0.074109,0.113637
1263,1263,1,0.801770,0.126265
1264,1264,1,0.273650,0.354882
1265,1265,1,0.332446,0.319027
1266,1266,1,0.434388,0.077414
1267,1267,1,0.632671,0.407780
1268,1268,1,0.824153,0.132337
1269,1269,1,0.282660,0.149609
1270,1270,1,0.338185,0.386099
1271,1271,1,0.227722,0.405222
1272,1272,1,0.286331,0.118479
1273,1273,1,0.721899,0.101061
1274,1274,1,0.826681,0.081428
1275,1275,1,0.337438,0.280642
1276,1276,1,0.593099,0.043963
1277,1277,2,0.292861,0.228995
1278,1278,1,0.401794,0.058939
1279,1279,1,0.205158,0.337088
1280,1280,1,0.524617,0.119645
1281,1281,1,0.588121,0.043578
1282,1282,1,0.861823,0.224147
1283,1283,1,0.653677,0.256326
1284,1284,1,0.819367,0.151938
1285,1285,1,0.653700,0.140915
1286,1286,1,0.693855,0.364931
1287,1287,1,0.317607,0.284412
1288,1288,1,0.587927,0.194435
1289,1289,1,0.631497,0.244134
1290,1290,2,0.823521,0.278244
1291,1291,3,0.610145,0.141199
1292,1292,1,0.127220,0.054449
1293,1293,1,0.202190,0.242832
1294,1294,1,0.628374,0.407605
1295,1295,1,0.557403,0.103085
1296,1296,1,0.548928,0.086573
1297,1297,1,0.598080,0.066981
1298,1298,1,0.553152,0.474550
1299,1299,1,0.306954,0.282524
1300,1300,1,0.627998,0.077118
1301,1301,1,0.878345,0.191137
1302,1302,1,0.287553,0.257139
1303,1303,1,0.526160,0.391173
1304,1304,1,0.562225,0.375347
1305,1305,1,0.232010,0.264158
1306,1306,1,0.131978,0.067252
1307,1307,1,0.609442,0.316268
1308,1308,1,0.469928,0.063367
1309,1309,2,0.692798,0.418818
1310,1310,1,0.330176,0.369519
1311,1311,1,0.627275,0.163736
1312,1312,1,0.635353,0.091160
1313,1313,1,0.879157,0.163286
1314,1314,1,0.854704,0.294604
1315,1315,1,0.774125,0.179708
1316,1316,1,0.043609,0.259762
1317,1317,1,0.100764,0.207751
1318,1318,1,0.561738,0.296248
1319,1319,1,0.199064,0.390165
1320,1320,1,0.817398,0.236497
1321,1321,2,0.630596,0.221281
1322,1322,1,0.286473,0.075018
1323,1323,1,0.232176,0.360257
1324,1324,1,0.498990,0.220291
1325,1325,1,0.793471,0.274232
1326,1326,1,0.625794,0.308716
1327,1327,2,0.186048,0.079714
1328,1328,1,0.285438,0.304599
1329,1329,1,0.414957,0.391896
1330,1330,1,0.841142,0.152505
1331,1331,2,0.440583,0.394338
1332,1332,1,0.609244,0.322043
1333,1333,1,0.560516,0.133312
1334,1334,1,0.405693,0.102366
1335,1335,1,0.455717,0.108083
1336,1336,1,0.446775,0.276329
1337,1337,1,0.152669,0.319498
1338,1338,1,0.446233,0.083304
1339,1339,1,0.446318,0.103339
1340,1340,1,0.369273,0.392027
1341,1341,1,0.874551,0.262625
1342,1342,2,0.156331,0.416643
1343,1343,3,0.084302,0.140816
1344,1344,3,0.844776,0.248886
1345,1345,2,0.181791,0.336546
1346,1346,2,0.175462,0.094814
1347,1347,1,0.517423,0.067668
1348,1348,2,0.697320,0.409735
1349,1349,1,0.102607,0.300500
1350,1350,1,0.503262,0.373129
1351,1351,1,0.292657,0.165885
1352,1352,1,0.669492,0.072971
1353,1353,2,0.855447,0.226440
1354,1354,2,0.287654,0.373571
1355,1355,1,0.512220,0.052736
1356,1356,1,0.219054,0.334284
1357,1357,1,0.412780,0.154767
1358,1358,1,0.111594,0.170458
1359,1359,1,0.627270,0.280107
1360,1360,1,0.839756,0.416904
1361,1361,1,0.519367,0.060612
1362,1362,1,0.658743,0.382780
1363,1363,1,0.668443,0.228415
1364,1364,2,0.412375,0.360962
1365,1365,1,0.614827,0.421313
1366,1366,1,0.505564,0.150776
1367,1367,1,0.170169,0.079653
1368,1368,2,0.955453,0.117383
1369,1369,1,0.604201,0.268490
1370,1370,1,0.591716,0.227006
1371,1371,2,0.902113,0.053802
1372,1372,2,0.643676,0.050931
1373,1373,1,0.217681,0.234099
1374,1374,2,0.175540,0.378607
1375,1375,1,0.624914,0.153168
1376,1376,1,0.046495,0.215270
1377,1377,1,0.823692,0.239818
1378,1378,2,0.139169,0.052799
1379,1379,1,0.749254,0.370827
1380,1380,2,0.201293,0.401532
1381,1381,3,0.380867,0.416228
1382,1382,1,0.752487,0.104872
1383,1383,1,0.260056,0.158185
1384,1384,1,0.001578,0.294478
1385,1385,1,0.226206,0.153374
1386,1386,1,0.823220,0.085088
1387,1387,1,0.073123,0.107107
1388,1388,2,0.686587,0.370402
1389,1389,1,0.231304,0.200409
1390,1390,1,0.246494,0.091853
1391,1391,2,0.861541,0.360195
1392,1392,1,0.588669,0.293510
1393,1393,2,0.843288,0.115554
1394,1394,1,0.785446,0.214335
1395,1395,1,0.410885,0.207305
1396,1396,1,0.086532,0.051653
1397,1397,2,0.092347,0.286609
1398,1398,1,0.895585,0.134046
1399,1399,1,0.399065,0.380834
1400,1400,1,0.191534,0.296863
1401,1401,1,0.964101,0.199222
1402,1402,1,0.861436,0.357160
1403,1403,1,0.315572,0.071698
1404,1404,2,0.210384,0.115117
1405,1405,1,0.517915,0.137494
1406,1406,1,0.599398,0.208224
1407,1407,1,0.110233,0.178706
1408,1408,1,0.792420,0.171391
1409,1409,1,0.187310,0.309572
1410,1410,1,0.831965,0.202998
1411,1411,1,0.801260,0.076489
1412,1412,2,0.818566,0.310359
1413,1413,1,0.655645,0.372557
1414,1414,1,0.492869,0.067990
1415,1415,1,0.292832,0.361668
1416,1416,2,0.224180,0.081113
1417,1417,1,0.555411,0.140187
1418,1418,1,0.115137,0.122971
1419,1419,1,0.943048,0.288411
1420,1420,1,0.777840,0.090573
1421,1421,1,0.364789,0.356700
1422,1422,1,0.556200,0.103051
1423,1423,2,0.213352,0.281627
1424,1424,1,0.288617,0.217006
1425,1425,1,0.562858,0.040407
1426,1426,1,0.287379,0.289158
1427,1427,1,0.509879,0.381208
1428,1428,1,0.551756,0.118280
1429,1429,1,0.448331,0.095565
1430,1430,1,0.563621,0.054069
1431,1431,1,0.873554,0.291681
1432,1432,1,0.649161,0.383706
1433,1433,1,0.612639,0.277989
1434,1434,2,0.552861,0.403692
1435,1435,1,0.117569,0.203573
1436,1436,2,0.858196,0.369991
1437,1437,1,0.443760,0.057941
1438,1438,1,0.712567,0.387161
1439,1439,1,0.758786,0.220029
1440,1440,1,0.726684,0.091155
1441,1441,2,0.554843,0.192456
1442,1442,1,0.903915,0.353615
1443,1443,1,0.072871,0.065081
1444,1444,1,0.597465,0.331502
1445,1445,1,0.681022,0.404637
1446,1446,1,0.423200,0.097141
1447,1447,1,0.385816,0.393446
1448,1448,1,0.410589,0.061794
1449,1449,1,0.333703,0.137372
1450,1450,1,0.890179,0.351502
1451,1451,1,0.754645,0.075848
1452,1452,1,0.436030,0.235299
1453,1453,1,0.527784,0.177885
1454,1454,1,0.822324,0.298772
1455,1455,2,0.499264,0.115627
1456,1456,1,0.120938,0.203847
1457,1457,1,0.834460,0.116240
1458,1458,1,0.198057,0.490184
1459,1459,1,0.660506,0.390639
1460,1460,1,0.135772,0.075435
1461,1461,1,0.488227,0.457928
1462,1462,1,0.312701,0.115065
1463,1463,1,0.834888,0.262270
1464,1464,2,0.195207,0.089800
1465,1465,1,0.118906,0.140476
1466,1466,1,0.625109,0.255978
1467,1467,1,0.566280,0.296248
1468,1468,1,0.899256,0.120887
1469,1469,1,0.345000,0.106428
1470,1470,1,0.819903,0.143363
1471,1471,2,0.237755,0.186367
1472,1472,1,0.532984,0.112784
1473,1473,1,0.223845,0.093919
1474,1474,1,0.550407,0.122414
1475,1475,1,0.115149,0.300319
1476,1476,1,0.327995,0.260534
1477,1477,1,0.794035,0.050442
1478,1478,2,0.534754,0.289904
1479,1479,1,0.730407,0.106062
1480,1480,1,0.393046,0.378321
1481,1481,1,0.600703,0.428110
1482,1482,1,0.182312,0.187051
1483,1483,1,0.858914,0.180835
1484,1484,1,0.329754,0.391081
1485,1485,1,0.109732,0.482000
1486,1486,2,0.324848,0.059034
1487,1487,1,0.338260,0.358230
1488,1488,2,0.844991,0.219602
1489,1489,1,0.285567,0.200813
1490,1490,1,0.792069,0.293144
1491,1491,1,0.142280,0.059767
1492,1492,2,0.323948,0.204024
1493,1493,1,0.441978,0.305061
1494,1494,2,0.294502,0.096156
1495,1495,1,0.807641,0.200665
1496,1496,1,0.300725,0.095113
1497,1497,2,0.616519,0.067073
1498,1498,1,0.650013,0.265395
1499,1499,1,0.165835,0.055882
1500,1500,1,0.826967,0.241035
1501,1501,1,0.797214,0.103390
1502,1502,1,0.260915,0.154992
1503,1503,1,0.051915,0.189856
1504,1504,1,0.819805,0.216158
1505,1505,1,0.574663,0.400717
1506,1506,1,0.811441,0.098375
1507,1507,1,0.627526,0.153069
1508,1508,2,0.855915,0.268140
1509,1509,1,0.913355,0.262636
1510,1510,1,0.855577,0.367232
1511,1511,1,0.793618,0.200252
1512,1512,1,0.222016,0.107321
1513,1513,1,0.864131,0.122909
1514,1514,1,0.247171,0.071927
1515,1515,1,0.823244,0.099367
1516,1516,1,0.469684,0.423288
1517,1517,1,0.854022,0.279984
1518,1518,1,0.977963,0.451142
1519,1519,1,0.095976,0.300284
1520,1520,1,0.087554,0.205751
1521,1521,1,0.576375,0.314038
1522,1522,1,0.627288,0.067519
