id, Label , Coord 0, Coord 1, Coord 2, Coord 3, "TimeStamp",  "X",  "Y",  "Z"
338, 338, 83, 4, 4, 4, 5.571583, 0.320312, 0.323177, 0.317969
339, 339, 83, 6, 5, 5, 8.342000, 0.659375, 0.581250, 0.512500
340, 340, 83, 6, 6, 5, 5.578583, 0.444532, 0.434116, 0.345573
341, 341, 83, 5, 6, 4, 8.343500, 0.571875, 0.610940, 0.429685
342, 342, 83, 6, 3, 5, 8.380500, 0.612500, 0.384375, 0.515625
343, 343, 83, 4, 5, 4, 8.383500, 0.485938, 0.504687, 0.468750
344, 344, 83, 7, 6, 5, 8.392500, 0.701565, 0.650000, 0.503125
345, 345, 83, 6, 6, 4, 8.393500, 0.607815, 0.639065, 0.457813
346, 346, 83, 5, 3, 4, 8.398250, 0.510938, 0.391405, 0.468750
347, 347, 84, 5, 4, 4, 0.118009, 0.007529, 0.006833, 0.006490
348, 348, 84, 5, 4, 5, 0.176985, 0.010712, 0.009867, 0.010423
349, 349, 84, 5, 5, 5, 0.857159, 0.058005, 0.053912, 0.051181
350, 350, 84, 5, 5, 4, 0.197772, 0.012946, 0.012401, 0.011446
351, 351, 84, 5, 5, 3, 8.427000, 0.540625, 0.537500, 0.376560
352, 352, 84, 6, 4, 4, 3.530354, 0.262826, 0.192512, 0.198372
353, 353, 84, 6, 5, 4, 1.816100, 0.131422, 0.118933, 0.103053
354, 354, 84, 6, 4, 5, 8.458250, 0.638282, 0.433593, 0.520312
355, 355, 84, 6, 3, 5, 8.433000, 0.634375, 0.357810, 0.584375
356, 356, 84, 5, 3, 5, 8.433500, 0.589065, 0.385935, 0.567190
357, 357, 84, 4, 4, 4, 3.527563, 0.205143, 0.204688, 0.200456
358, 358, 84, 6, 6, 5, 8.443000, 0.667190, 0.603125, 0.520312
359, 359, 84, 5, 4, 6, 8.484500, 0.592190, 0.407810, 0.612500
360, 360, 84, 6, 5, 5, 8.497250, 0.633595, 0.578907, 0.507812
361, 361, 85, 5, 5, 5, 0.867705, 0.057142, 0.051898, 0.050587
362, 362, 85, 5, 4, 5, 0.148217, 0.008651, 0.008191, 0.008624
363, 363, 85, 5, 4, 4, 0.136479, 0.008356, 0.007786, 0.006981
364, 364, 85, 6, 4, 4, 2.421829, 0.172410, 0.138503, 0.131263
365, 365, 85, 5, 5, 3, 8.543250, 0.571095, 0.542189, 0.366405
366, 366, 85, 5, 5, 4, 0.204869, 0.013054, 0.013048, 0.010938
367, 367, 85, 6, 3, 5, 8.535000, 0.618750, 0.375000, 0.535937
368, 368, 85, 4, 5, 4, 8.561750, 0.478125, 0.503125, 0.468750
369, 369, 85, 4, 4, 5, 8.541750, 0.496875, 0.464063, 0.507812
370, 370, 85, 6, 5, 4, 5.723167, 0.421354, 0.381771, 0.304427
371, 371, 85, 6, 6, 4, 5.715500, 0.443231, 0.416928, 0.328125
372, 372, 85, 6, 6, 5, 8.548000, 0.681250, 0.620315, 0.525000
373, 373, 85, 5, 4, 3, 8.554000, 0.595315, 0.498437, 0.370310
374, 374, 85, 4, 4, 4, 8.586250, 0.485156, 0.460156, 0.475000
375, 375, 85, 7, 6, 5, 8.598000, 0.706250, 0.628125, 0.523438
376, 376, 86, 5, 5, 4, 0.300335, 0.020439, 0.017962, 0.016295
377, 377, 86, 5, 5, 5, 0.874985, 0.054188, 0.051078, 0.051197
378, 378, 86, 5, 4, 5, 0.147458, 0.008556, 0.007974, 0.008504
379, 379, 86, 5, 4, 4, 0.127954, 0.007969, 0.007238, 0.006463
380, 380, 86, 4, 3, 4, 8.602500, 0.495312, 0.362500, 0.423435
381, 381, 86, 6, 4, 4, 1.505972, 0.112408, 0.083748, 0.082136
382, 382, 86, 5, 5, 3, 8.657000, 0.543750, 0.535937, 0.342185
383, 383, 86, 6, 4, 5, 8.636250, 0.629687, 0.442186, 0.520312
384, 384, 86, 5, 3, 5, 8.637000, 0.596875, 0.382810, 0.542188
385, 385, 86, 4, 4, 4, 3.618437, 0.201432, 0.203776, 0.198893
386, 386, 86, 4, 5, 4, 8.639500, 0.490625, 0.506250, 0.485938
387, 387, 86, 6, 5, 4, 5.779500, 0.416667, 0.344792, 0.296354
388, 388, 86, 6, 6, 4, 8.650500, 0.660157, 0.610940, 0.470313
389, 389, 86, 7, 6, 5, 8.650500, 0.715625, 0.637500, 0.532813
390, 390, 86, 5, 3, 4, 8.654500, 0.518750, 0.378125, 0.429685
391, 391, 86, 6, 5, 3, 8.657000, 0.606250, 0.535937, 0.395310
392, 392, 86, 6, 3, 5, 8.686750, 0.629687, 0.360935, 0.561719
393, 393, 86, 4, 4, 5, 8.695250, 0.497656, 0.475000, 0.511719
394, 394, 87, 6, 5, 4, 8.700000, 0.654690, 0.560940, 0.437500
395, 395, 87, 7, 6, 5, 8.700500, 0.712500, 0.609375, 0.500000
396, 396, 87, 5, 5, 4, 0.314577, 0.019499, 0.017939, 0.017339
397, 397, 87, 5, 4, 5, 0.183401, 0.010669, 0.009755, 0.010488
398, 398, 87, 5, 4, 4, 0.110005, 0.006408, 0.005881, 0.006231
399, 399, 87, 5, 5, 3, 8.746250, 0.570314, 0.523438, 0.388280
400, 400, 87, 5, 8, 4, 8.717500, 0.548438, 0.893750, 0.487500
401, 401, 87, 5, 5, 5, 0.518566, 0.033299, 0.030599, 0.029522
402, 402, 87, 6, 4, 4, 1.524467, 0.112236, 0.077912, 0.083761
403, 403, 87, 6, 3, 5, 8.764500, 0.627345, 0.390622, 0.533594
404, 404, 87, 6, 4, 5, 8.737500, 0.600000, 0.400000, 0.587500
405, 405, 87, 4, 4, 4, 3.659771, 0.201497, 0.200326, 0.197331
406, 406, 87, 6, 6, 5, 8.750750, 0.656250, 0.653128, 0.516406
407, 407, 87, 5, 6, 4, 8.751500, 0.589065, 0.610940, 0.462500
408, 408, 87, 5, 1, 5, 8.767000, 0.565625, 0.100000, 0.507812
409, 409, 88, 5, 4, 4, 0.114102, 0.006906, 0.006330, 0.006252
410, 410, 88, 5, 5, 4, 0.240662, 0.013805, 0.013734, 0.012563
411, 411, 88, 6, 5, 4, 3.686917, 0.272331, 0.235677, 0.197135
412, 412, 88, 7, 6, 4, 8.801500, 0.701565, 0.645315, 0.496875
413, 413, 88, 6, 6, 5, 8.829000, 0.675002, 0.654687, 0.519531
414, 414, 88, 5, 6, 4, 8.802500, 0.595315, 0.610940, 0.468750
415, 415, 88, 5, 5, 5, 0.815140, 0.052280, 0.046156, 0.045883
416, 416, 88, 5, 4, 5, 0.178063, 0.010229, 0.009411, 0.010065
417, 417, 88, 6, 4, 4, 5.912000, 0.414584, 0.320573, 0.320312
418, 418, 88, 6, 3, 5, 8.843250, 0.621877, 0.382030, 0.553125
419, 419, 88, 4, 4, 4, 5.914250, 0.326302, 0.321354, 0.314583
420, 420, 88, 4, 5, 4, 8.846000, 0.490625, 0.506250, 0.485938
421, 421, 88, 6, 6, 4, 8.856500, 0.637500, 0.626565, 0.487500
422, 422, 88, 5, 5, 3, 8.888500, 0.542188, 0.534375, 0.379685
423, 423, 88, 6, 4, 5, 8.894500, 0.604690, 0.401560, 0.520312
424, 424, 89, 5, 4, 5, 0.191077, 0.012036, 0.010572, 0.010643
425, 425, 89, 5, 4, 4, 0.130441, 0.008601, 0.007088, 0.006774
426, 426, 89, 5, 5, 4, 0.180023, 0.011130, 0.010414, 0.009773
427, 427, 89, 6, 5, 4, 2.545917, 0.178191, 0.145599, 0.132083
428, 428, 89, 6, 6, 4, 5.963667, 0.440104, 0.414324, 0.324740
429, 429, 89, 5, 5, 5, 0.602365, 0.037501, 0.034358, 0.033919
430, 430, 89, 6, 4, 4, 5.976583, 0.402083, 0.320312, 0.309635
431, 431, 89, 5, 5, 3, 5.975000, 0.373698, 0.352083, 0.258854
432, 432, 89, 5, 3, 4, 8.948000, 0.596875, 0.398435, 0.489063
433, 433, 90, 6, 4, 4, 1.573459, 0.105231, 0.085798, 0.080084
434, 434, 90, 6, 3, 5, 9.027000, 0.625003, 0.383593, 0.521875
435, 435, 90, 5, 4, 5, 0.185456, 0.011262, 0.010018, 0.010244
436, 436, 90, 5, 4, 4, 0.115164, 0.006983, 0.006290, 0.006271
437, 437, 90, 4, 4, 4, 9.029500, 0.485156, 0.479688, 0.471094
438, 438, 90, 4, 5, 4, 9.030000, 0.489063, 0.507812, 0.471094
439, 439, 90, 5, 5, 4, 0.267871, 0.016652, 0.014945, 0.013938
440, 440, 90, 6, 6, 4, 9.014500, 0.671875, 0.614065, 0.475000
441, 441, 90, 5, 5, 5, 0.608796, 0.036828, 0.033802, 0.033725
442, 442, 90, 6, 5, 4, 3.775875, 0.262175, 0.242643, 0.197331
443, 443, 90, 6, 6, 5, 9.066500, 0.668750, 0.615625, 0.504687
444, 444, 91, 5, 5, 4, 0.235505, 0.014033, 0.013761, 0.012416
445, 445, 91, 5, 5, 3, 9.100500, 0.550000, 0.512500, 0.392185
446, 446, 91, 5, 4, 4, 0.115012, 0.006876, 0.005977, 0.006114
447, 447, 91, 5, 4, 5, 0.164250, 0.009740, 0.008876, 0.009017
448, 448, 91, 4, 4, 4, 6.100333, 0.326302, 0.325781, 0.318490
449, 449, 91, 6, 5, 4, 6.105250, 0.409115, 0.348698, 0.310156
450, 450, 91, 6, 6, 4, 6.079750, 0.440366, 0.428126, 0.320833
451, 451, 91, 5, 5, 5, 1.594009, 0.094138, 0.086908, 0.088097
452, 452, 91, 6, 4, 4, 9.144750, 0.617970, 0.481250, 0.487500
453, 453, 91, 6, 6, 5, 6.117750, 0.433073, 0.425782, 0.335938
454, 454, 92, 5, 4, 4, 0.105690, 0.006410, 0.005611, 0.005523
455, 455, 92, 5, 5, 4, 0.226708, 0.014579, 0.012335, 0.011121
456, 456, 92, 5, 5, 5, 0.852062, 0.049541, 0.047128, 0.047010
457, 457, 92, 5, 5, 3, 9.209500, 0.546875, 0.542188, 0.398435
458, 458, 92, 6, 5, 4, 3.864604, 0.253841, 0.219010, 0.191341
459, 459, 92, 6, 4, 4, 1.981772, 0.131255, 0.098290, 0.103383
460, 460, 92, 6, 3, 5, 9.213500, 0.631250, 0.376560, 0.560940
461, 461, 92, 5, 4, 5, 0.244871, 0.014770, 0.012876, 0.013171
462, 462, 92, 4, 4, 4, 6.144083, 0.326302, 0.315364, 0.311198
463, 463, 92, 6, 5, 5, 6.179000, 0.411198, 0.372396, 0.346094
464, 464, 93, 5, 5, 4, 0.247505, 0.014400, 0.013748, 0.013118
465, 465, 93, 5, 4, 4, 0.093014, 0.005137, 0.004688, 0.004843
466, 466, 93, 5, 5, 5, 1.629104, 0.094989, 0.088038, 0.088359
467, 467, 93, 5, 5, 3, 9.332500, 0.564845, 0.521094, 0.391405
468, 468, 93, 6, 4, 4, 3.898729, 0.255860, 0.198958, 0.194987
469, 469, 93, 6, 3, 5, 9.324000, 0.623440, 0.392185, 0.526563
470, 470, 93, 5, 4, 5, 0.268776, 0.015397, 0.014102, 0.014862
471, 471, 93, 4, 4, 4, 9.326500, 0.479687, 0.489063, 0.464062
472, 472, 93, 6, 5, 4, 6.244583, 0.413542, 0.377605, 0.320573
473, 473, 93, 6, 6, 5, 6.245083, 0.431512, 0.408595, 0.338021
474, 474, 93, 5, 8, 4, 9.361000, 0.545312, 0.898440, 0.496875
475, 475, 93, 6, 6, 4, 9.396500, 0.637500, 0.601565, 0.489063
476, 476, 94, 5, 4, 5, 0.271357, 0.015726, 0.013713, 0.014299
477, 477, 94, 5, 4, 4, 0.081198, 0.004715, 0.004154, 0.004260
478, 478, 94, 6, 4, 5, 9.403000, 0.628125, 0.482812, 0.557815
479, 479, 94, 6, 5, 5, 9.403500, 0.642190, 0.509375, 0.528125
480, 480, 94, 6, 5, 4, 9.404000, 0.606250, 0.531250, 0.412500
481, 481, 94, 5, 4, 3, 9.404500, 0.546875, 0.487500, 0.385935
482, 482, 94, 5, 5, 4, 0.249598, 0.014483, 0.013167, 0.012716
483, 483, 94, 5, 5, 5, 9.416500, 0.546875, 0.500000, 0.501563
484, 484, 94, 5, 5, 3, 9.438500, 0.551565, 0.512500, 0.379685
485, 485, 94, 6, 4, 4, 9.442000, 0.603125, 0.475000, 0.478125
486, 486, 95, 5, 4, 5, 0.274388, 0.015504, 0.014030, 0.014390
487, 487, 95, 5, 4, 4, 0.072728, 0.004096, 0.003681, 0.003623
488, 488, 95, 5, 4, 3, 9.549250, 0.547656, 0.480469, 0.366405
489, 489, 95, 5, 5, 4, 0.436357, 0.025749, 0.022784, 0.021441
490, 490, 95, 5, 5, 5, 2.041173, 0.124911, 0.108325, 0.112535
491, 491, 96, 5, 4, 4, 0.066896, 0.003772, 0.003405, 0.003427
492, 492, 96, 5, 5, 4, 0.312401, 0.017913, 0.016249, 0.015342
493, 493, 96, 5, 5, 5, 2.059323, 0.118638, 0.107086, 0.107023
494, 494, 96, 5, 4, 5, 0.648454, 0.036447, 0.032983, 0.033501
495, 495, 97, 5, 4, 4, 0.049245, 0.002756, 0.002450, 0.002450
496, 496, 98, 5, 4, 4, 0.049747, 0.002756, 0.002458, 0.002450
497, 497, 99, 5, 4, 4, 0.050250, 0.002756, 0.002450, 0.002450
498, 498, 100, 5, 4, 4, 0.050753, 0.002756, 0.002450, 0.002450
499, 499, 101, 5, 4, 4, 0.051255, 0.002764, 0.002450, 0.002450
500, 500, 102, 5, 4, 4, 0.051758, 0.002756, 0.002450, 0.002450
501, 501, 103, 5, 4, 4, 0.052260, 0.002764, 0.002450, 0.002450
502, 502, 104, 5, 4, 4, 0.052763, 0.002756, 0.002450, 0.002450
503, 503, 105, 5, 4, 4, 0.053265, 0.002764, 0.002450, 0.002450
504, 504, 106, 5, 4, 4, 0.060795, 0.003125, 0.002770, 0.002814
505, 505, 106, 5, 5, 4, 0.486238, 0.025123, 0.022777, 0.022346
506, 506, 107, 5, 4, 4, 0.074997, 0.003798, 0.003364, 0.003461
507, 507, 107, 5, 4, 5, 0.337817, 0.017110, 0.015152, 0.015641
508, 508, 107, 5, 5, 4, 0.538173, 0.027503, 0.025301, 0.024839
509, 509, 107, 5, 5, 3, 10.716000, 0.550000, 0.542188, 0.384375
510, 510, 108, 5, 4, 5, 0.435608, 0.022100, 0.019535, 0.020034
511, 511, 108, 5, 4, 4, 0.063005, 0.003170, 0.002827, 0.002818
512, 512, 109, 5, 4, 4, 0.055554, 0.002770, 0.002454, 0.002462
513, 513, 109, 5, 4, 5, 10.983500, 0.548438, 0.485938, 0.501563
514, 514, 110, 5, 4, 4, 0.055778, 0.002764, 0.002450, 0.002450
515, 515, 111, 5, 4, 4, 0.057142, 0.002750, 0.002392, 0.002495
516, 516, 111, 5, 4, 5, 11.158250, 0.550000, 0.487500, 0.500000
517, 517, 111, 5, 5, 4, 11.192500, 0.546875, 0.504687, 0.487500
518, 518, 112, 5, 4, 4, 0.086238, 0.004306, 0.003757, 0.003627
519, 519, 112, 5, 4, 5, 0.322943, 0.015868, 0.014162, 0.014488
520, 520, 112, 5, 5, 4, 0.377084, 0.018461, 0.016789, 0.016317
521, 521, 112, 6, 5, 4, 11.286000, 0.609375, 0.521875, 0.456250
522, 522, 113, 5, 5, 4, 0.203584, 0.010074, 0.009016, 0.008622
523, 523, 113, 5, 4, 4, 0.123922, 0.006047, 0.005316, 0.005231
524, 524, 113, 5, 4, 5, 0.392812, 0.019091, 0.015944, 0.017265
525, 525, 113, 6, 4, 4, 3.219846, 0.170534, 0.127486, 0.136706
526, 526, 113, 6, 5, 4, 11.333750, 0.617970, 0.570315, 0.450780
527, 527, 113, 6, 6, 5, 11.333750, 0.684378, 0.645315, 0.514062
528, 528, 113, 5, 5, 5, 1.284293, 0.062378, 0.058550, 0.056379
529, 529, 113, 5, 8, 4, 11.374000, 0.551565, 0.898440, 0.478125
530, 530, 114, 5, 4, 4, 0.083298, 0.004008, 0.003601, 0.003612
531, 531, 114, 5, 5, 4, 0.239679, 0.011464, 0.010649, 0.010357
532, 532, 114, 5, 4, 5, 1.990277, 0.095204, 0.084098, 0.086714
533, 533, 114, 5, 5, 5, 11.465750, 0.567970, 0.503125, 0.500000
534, 534, 114, 6, 5, 5, 11.466750, 0.610937, 0.518750, 0.500000
535, 535, 114, 6, 5, 4, 11.467500, 0.625000, 0.518750, 0.482812
536, 536, 115, 5, 5, 4, 0.263764, 0.012541, 0.011405, 0.010837
537, 537, 115, 5, 4, 4, 0.106399, 0.005017, 0.004558, 0.004387
538, 538, 115, 5, 4, 5, 0.312681, 0.014959, 0.013186, 0.013524
539, 539, 115, 5, 5, 5, 2.466176, 0.125304, 0.110990, 0.112218
540, 540, 115, 5, 5, 3, 11.531500, 0.571875, 0.504687, 0.362500
541, 541, 116, 5, 5, 4, 0.686130, 0.031943, 0.031423, 0.028718
542, 542, 116, 5, 4, 4, 0.066477, 0.003116, 0.002770, 0.002752
543, 543, 116, 5, 4, 5, 3.289288, 0.153229, 0.137917, 0.142227
544, 544, 117, 5, 4, 4, 0.059295, 0.002740, 0.002426, 0.002379
545, 545, 118, 5, 4, 4, 0.059798, 0.002725, 0.002458, 0.002434
546, 546, 119, 5, 4, 4, 0.060301, 0.002756, 0.002450, 0.002434
547, 547, 120, 5, 4, 4, 0.060803, 0.002772, 0.002434, 0.002434
548, 548, 121, 5, 4, 4, 0.061306, 0.002756, 0.002442, 0.002434
549, 549, 122, 5, 4, 4, 0.061808, 0.002756, 0.002442, 0.002434
550, 550, 123, 5, 4, 4, 0.062311, 0.002756, 0.002442, 0.002442
551, 551, 124, 5, 4, 4, 0.062813, 0.002756, 0.002442, 0.002434
552, 552, 125, 5, 4, 4, 0.063316, 0.002756, 0.002450, 0.002434
553, 553, 126, 5, 4, 4, 0.063818, 0.002756, 0.002442, 0.002442
554, 554, 127, 5, 4, 4, 0.064321, 0.002725, 0.002450, 0.002442
555, 555, 128, 5, 4, 4, 0.064823, 0.002756, 0.002450, 0.002434
556, 556, 129, 5, 4, 4, 0.065326, 0.002756, 0.002450, 0.002434
557, 557, 130, 5, 4, 4, 0.065828, 0.002756, 0.002442, 0.002434
558, 558, 131, 5, 4, 4, 0.066331, 0.002787, 0.002434, 0.002426
559, 559, 132, 5, 4, 4, 0.066833, 0.002748, 0.002466, 0.002418
560, 560, 133, 5, 4, 4, 0.067336, 0.002756, 0.002442, 0.002434
561, 561, 134, 5, 4, 4, 0.067838, 0.002756, 0.002442, 0.002434
562, 562, 135, 5, 4, 4, 0.068341, 0.002756, 0.002442, 0.002434
563, 563, 136, 5, 4, 4, 0.068843, 0.002756, 0.002450, 0.002434
564, 564, 137, 5, 4, 4, 0.069346, 0.002725, 0.002458, 0.002442
565, 565, 138, 5, 4, 4, 0.069848, 0.002780, 0.002434, 0.002426
566, 566, 139, 5, 4, 4, 0.070351, 0.002764, 0.002458, 0.002434
567, 567, 140, 5, 4, 4, 0.106821, 0.004132, 0.003752, 0.003599
568, 568, 140, 5, 5, 4, 0.293849, 0.011532, 0.010584, 0.009250
569, 569, 140, 5, 4, 5, 0.944010, 0.037360, 0.033292, 0.033612
570, 570, 140, 5, 5, 5, 14.091000, 0.554690, 0.500000, 0.504687
571, 571, 140, 5, 5, 3, 14.098000, 0.548438, 0.506250, 0.389060
572, 572, 141, 5, 4, 4, 0.173130, 0.006824, 0.005793, 0.006079
573, 573, 141, 6, 4, 4, 9.439833, 0.406771, 0.313021, 0.321615
574, 574, 141, 6, 4, 5, 14.103000, 0.610940, 0.418750, 0.532813
575, 575, 141, 5, 4, 5, 0.308834, 0.011724, 0.010738, 0.011385
576, 576, 141, 5, 5, 4, 0.430135, 0.016861, 0.016170, 0.014910
577, 577, 141, 5, 5, 5, 0.677715, 0.026258, 0.024229, 0.024674
578, 578, 141, 6, 5, 4, 9.419083, 0.404948, 0.351562, 0.305990
579, 579, 141, 5, 5, 3, 14.159750, 0.565625, 0.514062, 0.367968
580, 580, 141, 5, 3, 5, 14.163000, 0.571875, 0.393750, 0.500000
581, 581, 141, 6, 6, 5, 14.179000, 0.682815, 0.676565, 0.501563
582, 582, 141, 6, 6, 4, 14.179500, 0.626565, 0.603125, 0.456250
583, 583, 141, 6, 4, 3, 14.187500, 0.628125, 0.495312, 0.378125
584, 584, 141, 6, 5, 3, 14.188000, 0.614065, 0.535937, 0.396875
585, 585, 142, 5, 4, 5, 0.310954, 0.012062, 0.010567, 0.010978
586, 586, 142, 5, 5, 5, 1.607057, 0.062703, 0.057405, 0.056830
587, 587, 142, 5, 5, 4, 0.304385, 0.011611, 0.010711, 0.010607
588, 588, 142, 5, 4, 4, 0.230674, 0.009024, 0.007989, 0.007893
589, 589, 142, 5, 5, 3, 14.239500, 0.545313, 0.542188, 0.377343
590, 590, 142, 6, 5, 4, 2.094627, 0.089015, 0.080794, 0.072185
591, 591, 142, 6, 4, 4, 3.052144, 0.137398, 0.100362, 0.099486
592, 592, 142, 6, 4, 5, 14.253250, 0.628907, 0.445311, 0.521875
593, 593, 142, 6, 3, 5, 9.505667, 0.411199, 0.257290, 0.366146
594, 594, 142, 4, 4, 4, 14.247500, 0.484375, 0.485156, 0.479688
595, 595, 142, 4, 5, 4, 14.248000, 0.486719, 0.510938, 0.478125
596, 596, 142, 4, 4, 5, 5.928187, 0.205404, 0.195312, 0.211654
597, 597, 142, 5, 4, 3, 14.239250, 0.577345, 0.494531, 0.396092
598, 598, 142, 6, 5, 5, 14.281500, 0.621875, 0.554690, 0.504687
599, 599, 143, 5, 4, 5, 0.257217, 0.009880, 0.008707, 0.009017
600, 600, 143, 5, 5, 5, 1.454959, 0.055310, 0.052034, 0.050614
601, 601, 143, 5, 5, 4, 0.319850, 0.012195, 0.011931, 0.010688
602, 602, 143, 5, 4, 4, 0.288047, 0.011351, 0.009656, 0.009941
603, 603, 143, 5, 5, 3, 9.559917, 0.364323, 0.356250, 0.252603
604, 604, 143, 6, 4, 4, 2.494863, 0.107472, 0.080034, 0.083766
605, 605, 143, 6, 3, 4, 14.321000, 0.628125, 0.359375, 0.485938
606, 606, 143, 5, 3, 5, 14.346250, 0.596095, 0.394530, 0.567189
607, 607, 143, 4, 4, 4, 4.071046, 0.136719, 0.134258, 0.135977
608, 608, 143, 4, 5, 4, 14.324000, 0.479687, 0.514062, 0.473438
609, 609, 143, 4, 4, 5, 14.330000, 0.496875, 0.478125, 0.500000
610, 610, 143, 6, 5, 4, 4.074408, 0.171485, 0.159792, 0.139284
611, 611, 143, 6, 6, 5, 14.333500, 0.651565, 0.601565, 0.501563
612, 612, 143, 6, 4, 5, 9.577083, 0.413021, 0.300000, 0.339323
613, 613, 143, 6, 4, 3, 14.341500, 0.670315, 0.453125, 0.381250
614, 614, 143, 6, 3, 5, 14.370500, 0.637500, 0.368750, 0.543750
615, 615, 143, 6, 5, 5, 9.589083, 0.417969, 0.385678, 0.338281
616, 616, 143, 5, 4, 3, 14.391500, 0.587500, 0.493750, 0.389060
617, 617, 144, 5, 4, 5, 0.263661, 0.010427, 0.008665, 0.009095
618, 618, 144, 5, 5, 5, 0.853987, 0.033290, 0.029700, 0.029522
619, 619, 144, 5, 5, 4, 0.278768, 0.010490, 0.009772, 0.009555
620, 620, 144, 5, 4, 4, 0.302207, 0.011529, 0.009932, 0.010259
621, 621, 144, 5, 5, 3, 14.444000, 0.556250, 0.538281, 0.367188
622, 622, 144, 6, 4, 4, 9.615417, 0.423959, 0.310938, 0.311198
623, 623, 144, 6, 3, 5, 9.641667, 0.413803, 0.248698, 0.355208
624, 624, 144, 5, 3, 5, 14.424500, 0.587500, 0.390625, 0.554690
625, 625, 144, 4, 4, 5, 9.619750, 0.331250, 0.313542, 0.341927
626, 626, 144, 6, 5, 4, 2.511768, 0.106954, 0.098579, 0.076349
627, 627, 144, 6, 6, 5, 14.461500, 0.677345, 0.607812, 0.516406
628, 628, 144, 4, 4, 4, 14.476500, 0.487500, 0.489063, 0.484375
629, 629, 144, 6, 6, 4, 14.487500, 0.657815, 0.626565, 0.496875
630, 630, 144, 6, 5, 5, 14.488500, 0.635940, 0.564065, 0.500000
631, 631, 145, 5, 4, 4, 0.197327, 0.007246, 0.006335, 0.006691
632, 632, 145, 5, 4, 5, 0.384352, 0.014069, 0.012100, 0.013293
633, 633, 145, 5, 5, 5, 1.850767, 0.072223, 0.066369, 0.063815
634, 634, 145, 5, 5, 4, 0.265498, 0.010626, 0.009261, 0.008214
635, 635, 145, 5, 5, 3, 14.519000, 0.557815, 0.540625, 0.385935
636, 636, 145, 6, 4, 4, 6.071083, 0.268164, 0.189778, 0.200846
637, 637, 145, 6, 5, 4, 4.129958, 0.178659, 0.161237, 0.129714
638, 638, 145, 6, 4, 5, 14.551000, 0.621878, 0.421875, 0.532813
639, 639, 145, 4, 4, 5, 9.694750, 0.329687, 0.301041, 0.342448
640, 640, 145, 4, 4, 4, 9.705083, 0.324219, 0.317448, 0.313542
641, 641, 145, 4, 5, 4, 14.527000, 0.487500, 0.523438, 0.473438
642, 642, 145, 6, 3, 5, 14.576500, 0.637500, 0.378125, 0.579690
643, 643, 145, 6, 6, 4, 14.591000, 0.635940, 0.615625, 0.485938
644, 644, 146, 5, 4, 4, 0.193396, 0.007009, 0.006351, 0.005925
645, 645, 146, 5, 4, 5, 0.350025, 0.012096, 0.011315, 0.011990
646, 646, 146, 5, 5, 5, 0.866446, 0.033407, 0.029982, 0.029726
647, 647, 146, 5, 5, 4, 0.342038, 0.012733, 0.012468, 0.011345
648, 648, 146, 5, 5, 3, 14.653750, 0.551562, 0.550000, 0.380467
649, 649, 146, 6, 4, 4, 6.114292, 0.253712, 0.184895, 0.200977
650, 650, 146, 6, 5, 4, 14.664500, 0.629690, 0.545314, 0.467969
651, 651, 146, 6, 3, 5, 14.633000, 0.607815, 0.396875, 0.531250
652, 652, 146, 6, 5, 5, 6.115396, 0.255600, 0.227604, 0.211133
653, 653, 146, 6, 4, 5, 14.650750, 0.615625, 0.492188, 0.528125
654, 654, 146, 5, 4, 3, 14.651500, 0.568750, 0.495312, 0.376560
655, 655, 146, 6, 6, 5, 14.697750, 0.663282, 0.616407, 0.508594
656, 656, 147, 5, 5, 4, 0.344330, 0.013902, 0.012559, 0.010284
657, 657, 147, 5, 5, 5, 0.705282, 0.027294, 0.024959, 0.023867
658, 658, 147, 5, 4, 5, 0.296001, 0.010254, 0.009254, 0.010005
659, 659, 147, 5, 4, 4, 0.246686, 0.008983, 0.007810, 0.007582
660, 660, 147, 6, 4, 5, 9.838250, 0.415366, 0.323177, 0.337760
661, 661, 147, 6, 5, 4, 9.829917, 0.416928, 0.342969, 0.303125
662, 662, 147, 5, 5, 3, 14.755500, 0.536719, 0.530469, 0.364843
663, 663, 147, 6, 4, 4, 9.839917, 0.402866, 0.315104, 0.317708
664, 664, 147, 5, 3, 5, 14.736500, 0.589065, 0.396875, 0.532813
665, 665, 147, 4, 4, 4, 14.763250, 0.489844, 0.482031, 0.491406
666, 666, 147, 6, 5, 5, 6.157813, 0.262565, 0.234310, 0.214974
667, 667, 147, 5, 4, 3, 14.756000, 0.526563, 0.478125, 0.398435
668, 668, 147, 6, 3, 5, 14.785500, 0.617190, 0.389060, 0.537500
669, 669, 147, 6, 6, 5, 14.799250, 0.662502, 0.630470, 0.535937
670, 670, 148, 5, 6, 4, 14.800000, 0.582815, 0.603125, 0.453125
671, 671, 148, 5, 5, 4, 0.372548, 0.012962, 0.012593, 0.011902
672, 672, 148, 5, 5, 5, 0.996229, 0.036940, 0.033804, 0.033613
673, 673, 148, 5, 4, 5, 0.338781, 0.011689, 0.010660, 0.011372
674, 674, 148, 5, 4, 4, 0.188632, 0.006548, 0.005895, 0.006291
675, 675, 148, 6, 4, 5, 14.805500, 0.610940, 0.462500, 0.531250
676, 676, 148, 5, 8, 3, 14.806000, 0.584375, 0.871875, 0.390625
677, 677, 148, 4, 4, 4, 6.181021, 0.204167, 0.198698, 0.201107
