cell-id,cell-label,number-points,CM-0,CM-1,qty-cells-cluster-greater-equal-3,gCluster-label, _#NO_CLASS#_
2218,2218,1,0.165733,0.070299,1,-1,-1
2219,2219,1,0.559676,0.389931,1,-1,-1
2220,2220,1,0.240883,0.333524,1,-1,-1
2221,2221,1,0.447692,0.148409,1,-1,-1
2222,2222,1,0.292153,0.38203,1,-1,-1
2223,2223,1,0.313161,0.272503,1,-1,-1
2224,2224,1,0.230371,0.348035,2,-1,-1
2225,2225,1,0.7885,0.254265,2,-1,-1
2226,2226,1,0.694815,0.12295,1,-1,-1
2227,2227,1,0.349377,0.079013,1,-1,-1
2228,2228,1,0.807286,0.082896,1,-1,-1
2229,2229,1,0.821153,0.108495,2,-1,-1
2230,2230,2,0.338587,0.108467,1,-1,-1
2231,2231,1,0.903655,0.303228,1,-1,-1
2232,2232,1,0.366748,0.116497,1,-1,-1
2233,2233,1,0.815653,0.147673,1,-1,-1
2234,2234,1,0.574198,0.40892,1,-1,-1
2235,2235,1,0.30219,0.25178,1,-1,-1
2236,2236,2,0.629787,0.067381,1,-1,-1
2237,2237,1,0.189439,0.312343,1,-1,-1
2238,2238,1,0.842048,0.287904,1,-1,-1
2239,2239,1,0.40615,0.389823,2,-1,-1
2240,2240,2,0.336523,0.249509,1,-1,-1
2241,2241,1,0.447102,0.183834,1,-1,-1
2242,2242,2,0.865153,0.067912,1,-1,-1
2243,2243,1,0.135709,0.454369,1,-1,-1
2244,2244,1,0.423917,0.364067,1,-1,-1
2245,2245,1,0.127379,0.083933,1,-1,-1
2246,2246,1,0.250097,0.307626,1,-1,-1
2247,2247,1,0.52147,0.387302,2,-1,-1
2248,2248,1,0.23428,0.284388,1,-1,-1
2249,2249,1,0.810727,0.25204,1,-1,-1
2250,2250,1,0.551257,0.329829,1,-1,-1
2251,2251,1,0.201867,0.233281,1,-1,-1
2252,2252,1,0.106773,0.09234,1,-1,-1
2253,2253,1,0.559895,0.148334,1,-1,-1
2254,2254,2,0.127221,0.233613,2,-1,-1
2255,2255,2,0.315336,0.376283,2,-1,-1
2256,2256,1,0.218235,0.155669,1,-1,-1
2257,2257,1,0.099406,0.144329,1,-1,-1
2258,2258,1,0.763516,0.422064,1,-1,-1
2259,2259,1,0.091474,0.091042,1,-1,-1
2260,2260,1,0.598802,0.15262,1,-1,-1
2261,2261,1,0.871971,0.141337,1,-1,-1
2262,2262,1,0.536797,0.414179,1,-1,-1
2263,2263,1,0.497823,0.098048,1,-1,-1
2264,2264,1,0.090304,0.118275,1,-1,-1
2265,2265,1,0.266802,0.386232,1,-1,-1
2266,2266,1,0.835454,0.296177,1,-1,-1
2267,2267,1,0.836026,0.16653,1,-1,-1
2268,2268,1,0.882212,0.366332,1,-1,-1
2269,2269,1,0.338655,0.071704,1,-1,-1
2270,2270,1,0.188489,0.152682,1,-1,-1
2271,2271,1,0.215235,0.306115,1,-1,-1
2272,2272,1,0.338268,0.120792,1,-1,-1
2273,2273,1,0.593297,0.171527,2,-1,-1
2274,2274,2,0.301436,0.298645,2,-1,-1
2275,2275,1,0.374914,0.130433,1,-1,-1
2276,2276,2,0.5926,0.420636,2,-1,-1
2277,2277,1,0.284665,0.171316,2,-1,-1
2278,2278,1,0.80415,0.08076,1,-1,-1
2279,2279,2,0.830682,0.096536,1,-1,-1
2280,2280,1,0.081248,0.380684,1,-1,-1
2281,2281,1,0.230987,0.06978,1,-1,-1
2282,2282,1,0.675599,0.069498,2,-1,-1
2283,2283,1,0.403244,0.202086,1,-1,-1
2284,2284,1,0.790633,0.299256,1,-1,-1
2285,2285,2,0.513574,0.098256,1,-1,-1
2286,2286,1,0.294564,0.204538,1,-1,-1
2287,2287,1,0.04443,0.160939,1,-1,-1
2288,2288,2,0.763626,0.27242,1,-1,-1
2289,2289,2,0.213677,0.152149,1,-1,-1
2290,2290,1,0.262251,0.052522,1,-1,-1
2291,2291,1,0.619976,0.415903,1,-1,-1
2292,2292,1,0.285815,0.383165,1,-1,-1
2293,2293,1,0.84257,0.050326,1,-1,-1
2294,2294,2,0.641116,0.280929,1,-1,-1
2295,2295,1,0.216629,0.115971,1,-1,-1
2296,2296,1,0.344722,0.285351,1,-1,-1
2297,2297,1,0.670157,0.391768,1,-1,-1
2298,2298,1,0.912722,0.241371,1,-1,-1
2299,2299,2,0.590975,0.322634,1,-1,-1
2300,2300,2,0.395171,0.415735,2,-1,-1
2301,2301,1,0.803553,0.110449,1,-1,-1
2302,2302,1,0.228784,0.115157,1,-1,-1
2303,2303,1,0.528216,0.125508,2,-1,-1
2304,2304,1,0.858681,0.131444,2,-1,-1
2305,2305,1,0.801522,0.187971,1,-1,-1
2306,2306,1,0.651623,0.23924,2,-1,-1
2307,2307,2,0.199026,0.415761,1,-1,-1
2308,2308,1,0.518558,0.144612,2,-1,-1
2309,2309,1,0.525375,0.362674,1,-1,-1
2310,2310,1,0.539337,0.145765,1,-1,-1
2311,2311,1,0.902877,0.165073,1,-1,-1
2312,2312,1,0.290866,0.416958,1,-1,-1
2313,2313,1,0.289658,0.393701,1,-1,-1
2314,2314,1,0.297241,0.154633,4,-1,-1
2315,2315,2,0.381476,0.355105,1,-1,-1
2316,2316,1,0.318169,0.40538,1,-1,-1
2317,2317,2,0.290681,0.156106,1,-1,-1
2318,2318,1,0.798423,0.178567,1,-1,-1
2319,2319,1,0.620688,0.071522,1,-1,-1
2320,2320,1,0.112051,0.186185,1,-1,-1
2321,2321,1,0.805898,0.154922,1,-1,-1
2322,2322,2,0.239065,0.095327,2,-1,-1
2323,2323,1,0.649557,0.188882,1,-1,-1
2324,2324,1,0.224158,0.341027,1,-1,-1
2325,2325,1,0.54862,0.195069,1,-1,-1
2326,2326,2,0.509112,0.08929,2,-1,-1
2327,2327,1,0.179957,0.073171,1,-1,-1
2328,2328,1,0.294252,0.136043,2,-1,-1
2329,2329,1,0.320353,0.317211,2,-1,-1
2330,2330,1,0.940901,0.312302,1,-1,-1
2331,2331,1,0.772176,0.472569,1,-1,-1
2332,2332,2,0.704606,0.152379,1,-1,-1
2333,2333,1,0.395401,0.316688,1,-1,-1
2334,2334,1,0.59355,0.303171,1,-1,-1
2335,2335,1,0.530393,0.331514,1,-1,-1
2336,2336,1,0.427312,0.190936,1,-1,-1
2337,2337,1,0.787613,0.090618,1,-1,-1
2338,2338,1,0.200327,0.059832,1,-1,-1
2339,2339,1,0.807466,0.16001,1,-1,-1
2340,2340,1,0.868104,0.313835,1,-1,-1
2341,2341,1,0.508398,0.221554,1,-1,-1
2342,2342,1,0.613712,0.320901,2,-1,-1
2343,2343,2,0.790165,0.063431,2,-1,-1
2344,2344,1,0.104369,0.116484,1,-1,-1
2345,2345,1,0.117912,0.182296,1,-1,-1
2346,2346,1,0.650626,0.221732,1,-1,-1
2347,2347,2,0.698369,0.404071,1,-1,-1
2348,2348,1,0.637866,0.259208,1,-1,-1
2349,2349,1,0.745537,0.15935,1,-1,-1
2350,2350,2,0.506109,0.164045,1,-1,-1
2351,2351,1,0.537308,0.180843,2,-1,-1
2352,2352,1,0.537112,0.263351,1,-1,-1
2353,2353,1,0.674623,0.380645,1,-1,-1
2354,2354,1,0.616775,0.281641,1,-1,-1
2355,2355,1,0.129292,0.200256,1,-1,-1
2356,2356,1,0.551545,0.312347,3,-1,-1
2357,2357,1,0.029995,0.203649,1,-1,-1
2358,2358,2,0.395611,0.390341,1,-1,-1
2359,2359,1,0.182391,0.101605,1,-1,-1
2360,2360,2,0.238843,0.350682,1,-1,-1
2361,2361,1,0.413826,0.397145,1,-1,-1
2362,2362,1,0.950506,0.325273,1,-1,-1
2363,2363,1,0.438196,0.193952,1,-1,-1
2364,2364,1,0.43758,0.306818,1,-1,-1
2365,2365,1,0.544589,0.40196,1,-1,-1
2366,2366,1,0.590356,0.089573,1,-1,-1
2367,2367,1,0.34761,0.392696,1,-1,-1
2368,2368,2,0.29224,0.123397,1,-1,-1
2369,2369,2,0.612134,0.075631,1,-1,-1
2370,2370,1,0.759473,0.081645,1,-1,-1
2371,2371,1,0.560732,0.408502,1,-1,-1
2372,2372,1,0.773572,0.072832,1,-1,-1
2373,2373,1,0.797554,0.208689,1,-1,-1
2374,2374,1,0.802843,0.161086,2,-1,-1
2375,2375,1,0.318922,0.240181,1,-1,-1
2376,2376,2,0.792728,0.288768,2,-1,-1
2377,2377,1,0.208113,0.343125,2,-1,-1
2378,2378,1,0.802088,0.116449,2,-1,-1
2379,2379,1,0.359716,0.106743,1,-1,-1
2380,2380,1,0.812927,0.286634,1,-1,-1
2381,2381,1,0.344431,0.248035,1,-1,-1
2382,2382,1,0.82082,0.159839,1,-1,-1
2383,2383,1,0.828577,0.202617,1,-1,-1
2384,2384,1,0.345016,0.406792,1,-1,-1
2385,2385,1,0.091987,0.199241,3,-1,-1
2386,2386,1,0.510126,0.077657,1,-1,-1
2387,2387,1,0.725335,0.319679,1,-1,-1
2388,2388,1,0.288027,0.128224,1,-1,-1
2389,2389,1,0.522115,0.098091,1,-1,-1
2390,2390,1,0.491209,0.357965,1,-1,-1
2391,2391,1,0.220537,0.214212,1,-1,-1
2392,2392,1,0.319888,0.160888,1,-1,-1
2393,2393,1,0.358613,0.088077,1,-1,-1
2394,2394,1,0.513051,0.383976,1,-1,-1
2395,2395,1,0.862984,0.335109,1,-1,-1
2396,2396,2,0.083616,0.256117,1,-1,-1
2397,2397,1,0.322521,0.098251,1,-1,-1
2398,2398,1,0.289612,0.099917,2,-1,-1
2399,2399,1,0.237339,0.262088,1,-1,-1
2400,2400,1,0.427976,0.248176,1,-1,-1
2401,2401,1,0.513703,0.066938,1,-1,-1
2402,2402,1,0.223238,0.180842,2,-1,-1
2403,2403,1,0.42501,0.278808,1,-1,-1
2404,2404,1,0.602554,0.416625,1,-1,-1
2405,2405,1,0.284139,0.180863,1,-1,-1
2406,2406,2,0.474814,0.058636,1,-1,-1
2407,2407,1,0.889864,0.107072,1,-1,-1
2408,2408,1,0.442465,0.080687,1,-1,-1
2409,2409,1,0.110807,0.060957,2,-1,-1
2410,2410,2,0.849804,0.22156,2,-1,-1
2411,2411,1,0.593121,0.317623,1,-1,-1
2412,2412,1,0.95793,0.30915,1,-1,-1
2413,2413,1,0.092928,0.318923,1,-1,-1
2414,2414,1,0.532599,0.091716,1,-1,-1
2415,2415,2,0.086708,0.064477,1,-1,-1
2416,2416,1,0.215457,0.196688,1,-1,-1
2417,2417,1,0.330412,0.321053,1,-1,-1
2418,2418,1,0.185334,0.225696,1,-1,-1
2419,2419,1,0.292069,0.187802,1,-1,-1
2420,2420,3,0.081458,0.100672,2,-1,-1
2421,2421,1,0.546895,0.125487,1,-1,-1
2422,2422,2,0.819733,0.264212,1,-1,-1
2423,2423,1,0.597492,0.23318,1,-1,-1
2424,2424,1,0.764968,0.236962,1,-1,-1
2425,2425,1,0.224294,0.344589,1,-1,-1
2426,2426,1,0.10323,0.269294,1,-1,-1
2427,2427,1,0.206339,0.386073,2,-1,-1
2428,2428,2,0.670063,0.425407,2,-1,-1
2429,2429,1,0.518911,0.055273,1,-1,-1
2430,2430,2,0.042472,0.112732,1,-1,-1
2431,2431,1,0.334877,0.419489,1,-1,-1
2432,2432,1,0.866942,0.329714,1,-1,-1
2433,2433,1,0.91189,0.12851,1,-1,-1
2434,2434,1,0.307372,0.38966,1,-1,-1
2435,2435,1,0.394823,0.227815,1,-1,-1
2436,2436,1,0.598529,0.485313,1,-1,-1
2437,2437,1,0.631126,0.402617,2,-1,-1
2438,2438,1,0.640035,0.283647,1,-1,-1
2439,2439,1,0.716318,0.395546,1,-1,-1
2440,2440,2,0.113171,0.452662,1,-1,-1
2441,2441,1,0.496725,0.066856,1,-1,-1
2442,2442,2,0.359054,0.35887,1,-1,-1
2443,2443,1,0.566503,0.301326,3,-1,-1
2444,2444,1,0.868145,0.149588,1,-1,-1
2445,2445,1,0.134578,0.079636,1,-1,-1
2446,2446,1,0.533636,0.327054,1,-1,-1
2447,2447,2,0.327538,0.112526,1,-1,-1
2448,2448,1,0.343304,0.466064,1,-1,-1
2449,2449,1,0.447128,0.417382,1,-1,-1
2450,2450,2,0.752653,0.108847,1,-1,-1
2451,2451,2,0.883557,0.368895,1,-1,-1
2452,2452,2,0.746287,0.072833,2,-1,-1
2453,2453,1,0.825332,0.317027,1,-1,-1
2454,2454,1,0.52435,0.159901,1,-1,-1
2455,2455,1,0.757342,0.385912,1,-1,-1
2456,2456,1,0.83638,0.066645,1,-1,-1
2457,2457,1,0.562824,0.366125,1,-1,-1
2458,2458,2,0.743834,0.369598,1,-1,-1
2459,2459,2,0.732597,0.076594,1,-1,-1
2460,2460,3,0.318358,0.21053,3,-1,-1
2461,2461,1,0.839984,0.159222,1,-1,-1
2462,2462,1,0.13353,0.064759,1,-1,-1
2463,2463,1,0.594452,0.418607,1,-1,-1
2464,2464,1,0.201867,0.217526,1,-1,-1
2465,2465,1,0.761685,0.05701,1,-1,-1
2466,2466,1,0.440224,0.357974,1,-1,-1
2467,2467,1,0.334236,0.414816,1,-1,-1
2468,2468,1,0.328494,0.095827,2,-1,-1
2469,2469,1,0.294398,0.247395,1,-1,-1
2470,2470,2,0.819305,0.16181,2,-1,-1
2471,2471,1,0.551431,0.076196,1,-1,-1
2472,2472,1,0.826842,0.108987,1,-1,-1
2473,2473,2,0.830426,0.229883,1,-1,-1
2474,2474,1,0.363019,0.037065,1,-1,-1
2475,2475,1,0.448142,0.26151,1,-1,-1
2476,2476,1,0.830075,0.275072,1,-1,-1
2477,2477,1,0.805468,0.083931,1,-1,-1
2478,2478,1,0.872612,0.101019,1,-1,-1
2479,2479,1,0.724623,0.21835,1,-1,-1
2480,2480,1,0.12703,0.155682,1,-1,-1
2481,2481,1,0.883903,0.082308,1,-1,-1
2482,2482,1,0.570404,0.334623,1,-1,-1
2483,2483,1,0.770942,0.201875,1,-1,-1
2484,2484,1,0.622784,0.182419,1,-1,-1
2485,2485,2,0.658639,0.392127,1,-1,-1
2486,2486,1,0.212198,0.303812,1,-1,-1
2487,2487,1,0.445529,0.355121,1,-1,-1
2488,2488,1,0.806534,0.217685,1,-1,-1
2489,2489,1,0.858725,0.225254,1,-1,-1
2490,2490,1,0.421554,0.17395,1,-1,-1
2491,2491,1,0.512147,0.16478,1,-1,-1
2492,2492,1,0.576736,0.317669,2,-1,-1
2493,2493,1,0.693345,0.373118,1,-1,-1
2494,2494,1,0.26731,0.09857,1,-1,-1
2495,2495,1,0.275963,0.388468,1,-1,-1
2496,2496,2,0.418105,0.221028,1,-1,-1
2497,2497,2,0.281603,0.318426,3,-1,-1
2498,2498,1,0.437433,0.075379,1,-1,-1
2499,2499,1,0.625976,0.324035,1,-1,-1
2500,2500,1,0.094527,0.203998,1,-1,-1
2501,2501,1,0.812578,0.306879,1,-1,-1
2502,2502,1,0.177198,0.255348,1,-1,-1
2503,2503,2,0.218499,0.089978,1,-1,-1
2504,2504,1,0.646764,0.303569,2,-1,-1
2505,2505,1,0.798887,0.053321,1,-1,-1
2506,2506,1,0.643976,0.104019,1,-1,-1
2507,2507,2,0.72753,0.426784,1,-1,-1
2508,2508,1,0.285637,0.143609,1,-1,-1
2509,2509,1,0.104367,0.282799,3,-1,-1
2510,2510,1,0.751583,0.087404,1,-1,-1
2511,2511,2,0.478284,0.084776,1,-1,-1
2512,2512,2,0.741327,0.102034,1,-1,-1
2513,2513,2,0.20424,0.262759,2,-1,-1
2514,2514,2,0.790449,0.081547,1,-1,-1
2515,2515,1,0.832601,0.291839,1,-1,-1
2516,2516,1,0.086482,0.116262,1,-1,-1
2517,2517,1,0.528053,0.184832,2,-1,-1
2518,2518,1,0.52578,0.115099,1,-1,-1
2519,2519,1,0.144688,0.384455,1,-1,-1
2520,2520,1,0.198781,0.35655,1,-1,-1
2521,2521,1,0.467804,0.104173,1,-1,-1
2522,2522,1,0.482177,0.106337,1,-1,-1
2523,2523,1,0.437165,0.107877,1,-1,-1
2524,2524,1,0.342586,0.241653,1,-1,-1
2525,2525,1,0.629457,0.072883,1,-1,-1
2526,2526,1,0.805861,0.192056,1,-1,-1
2527,2527,1,0.177181,0.260257,1,-1,-1
2528,2528,1,0.2523,0.189589,1,-1,-1
2529,2529,1,0.087032,0.28257,1,-1,-1
2530,2530,1,0.079329,0.201024,1,-1,-1
2531,2531,1,0.622789,0.265542,1,-1,-1
2532,2532,1,0.321484,0.181581,1,-1,-1
2533,2533,2,0.646939,0.072589,1,-1,-1
2534,2534,1,0.542403,0.315179,2,-1,-1
2535,2535,1,0.748661,0.210343,1,-1,-1
2536,2536,1,0.296992,0.106927,1,-1,-1
2537,2537,1,0.814573,0.101364,1,-1,-1
2538,2538,1,0.503382,0.091752,1,-1,-1
2539,2539,1,0.798246,0.13016,1,-1,-1
2540,2540,1,0.232716,0.205759,1,-1,-1
2541,2541,1,0.806173,0.286099,1,-1,-1
2542,2542,1,0.631307,0.147674,1,-1,-1
2543,2543,2,0.853525,0.058577,1,-1,-1
2544,2544,1,0.411514,0.393719,1,-1,-1
2545,2545,2,0.407765,0.323839,1,-1,-1
2546,2546,1,0.444331,0.383594,1,-1,-1
2547,2547,2,0.487083,0.454823,1,-1,-1
2548,2548,2,0.649815,0.41851,1,-1,-1
2549,2549,1,0.637091,0.14574,1,-1,-1
2550,2550,1,0.597123,0.154511,1,-1,-1
2551,2551,1,0.203331,0.364391,1,-1,-1
2552,2552,1,0.304577,0.20997,1,-1,-1
2553,2553,1,0.090819,0.154414,1,-1,-1
2554,2554,1,0.857759,0.153875,1,-1,-1
2555,2555,1,0.768208,0.191214,1,-1,-1
2556,2556,1,0.832911,0.181468,1,-1,-1
2557,2557,1,0.753168,0.092837,1,-1,-1
2558,2558,2,0.736299,0.295038,1,-1,-1
2559,2559,1,0.53677,0.353411,1,-1,-1
2560,2560,1,0.742904,0.395687,1,-1,-1
2561,2561,1,0.423139,0.381487,1,-1,-1
2562,2562,2,0.389957,0.203954,2,-1,-1
2563,2563,1,0.240538,0.30061,1,-1,-1
2564,2564,1,0.289128,0.224589,1,-1,-1
2565,2565,2,0.809796,0.238452,1,-1,-1
2566,2566,1,0.550695,0.409872,1,-1,-1
2567,2567,1,0.302343,0.151235,1,-1,-1
2568,2568,1,0.290682,0.366922,1,-1,-1
2569,2569,2,0.855246,0.106752,1,-1,-1
2570,2570,2,0.09861,0.161093,1,-1,-1
2571,2571,1,0.648061,0.081688,2,-1,-1
2572,2572,1,0.399019,0.413687,1,-1,-1
2573,2573,1,0.414952,0.206334,1,-1,-1
2574,2574,1,0.353848,0.417264,1,-1,-1
2575,2575,1,0.199232,0.364583,2,-1,-1
2576,2576,1,0.833275,0.138268,1,-1,-1
2577,2577,1,0.09077,0.144521,1,-1,-1
2578,2578,1,0.223425,0.265853,2,-1,-1
2579,2579,1,0.003008,0.378663,1,-1,-1
2580,2580,1,0.20823,0.408984,1,-1,-1
2581,2581,2,0.307321,0.260739,3,-1,-1
2582,2582,2,0.395213,0.396919,1,-1,-1
2583,2583,1,0.567018,0.367014,1,-1,-1
2584,2584,1,0.784201,0.246236,1,-1,-1
2585,2585,1,0.310446,0.056447,1,-1,-1
2586,2586,1,0.107029,0.121954,1,-1,-1
2587,2587,1,0.211262,0.306741,1,-1,-1
2588,2588,1,0.830764,0.104458,1,-1,-1
2589,2589,1,0.51581,0.104117,2,-1,-1
2590,2590,1,0.814925,0.05724,1,-1,-1
2591,2591,1,0.429871,0.39226,1,-1,-1
2592,2592,1,0.878625,0.080553,1,-1,-1
2593,2593,2,0.541714,0.146249,1,-1,-1
2594,2594,2,0.527267,0.159214,1,-1,-1
2595,2595,1,0.231062,0.06189,1,-1,-1
2596,2596,1,0.637636,0.233615,1,-1,-1
2597,2597,1,0.298534,0.086756,1,-1,-1
2598,2598,1,0.650759,0.18305,1,-1,-1
2599,2599,1,0.285383,0.167411,1,-1,-1
2600,2600,1,0.734275,0.454909,1,-1,-1
2601,2601,1,0.252115,0.403856,1,-1,-1
2602,2602,1,0.509826,0.17438,1,-1,-1
2603,2603,1,0.892252,0.341398,2,-1,-1
2604,2604,1,0.607417,0.056117,1,-1,-1
2605,2605,1,0.123005,0.307307,1,-1,-1
2606,2606,1,0.767268,0.265367,1,-1,-1
2607,2607,1,0.818757,0.299837,1,-1,-1
2608,2608,1,0.400308,0.099605,1,-1,-1
2609,2609,1,0.60905,0.150505,1,-1,-1
2610,2610,1,0.419327,0.295345,1,-1,-1
2611,2611,2,0.284132,0.264181,2,-1,-1
2612,2612,1,0.724842,0.105494,2,-1,-1
2613,2613,1,0.40615,0.305578,1,-1,-1
2614,2614,2,0.315708,0.230107,1,-1,-1
2615,2615,1,0.650219,0.140118,1,-1,-1
2616,2616,1,0.286332,0.170276,1,-1,-1
2617,2617,1,0.301909,0.221778,2,-1,-1
2618,2618,1,0.646163,0.226262,1,-1,-1
2619,2619,1,0.567569,0.07957,2,-1,-1
2620,2620,1,0.815185,0.160936,1,-1,-1
2621,2621,1,0.605431,0.331613,1,-1,-1
2622,2622,1,0.831034,0.128572,1,-1,-1
2623,2623,1,0.248532,0.084931,1,-1,-1
2624,2624,1,0.497732,0.149073,1,-1,-1
2625,2625,2,0.339412,0.218466,1,-1,-1
2626,2626,1,0.298011,0.383864,1,-1,-1
2627,2627,1,0.589222,0.060749,1,-1,-1
2628,2628,1,0.337379,0.263593,1,-1,-1
2629,2629,1,0.556243,0.404302,1,-1,-1
2630,2630,1,0.313136,0.223219,1,-1,-1
2631,2631,1,0.033224,0.065516,1,-1,-1
2632,2632,1,0.084907,0.314409,1,-1,-1
2633,2633,2,0.598674,0.375902,1,-1,-1
2634,2634,1,0.833147,0.177417,1,-1,-1
2635,2635,1,0.121978,0.192379,1,-1,-1
2636,2636,1,0.702914,0.144163,1,-1,-1
2637,2637,1,0.08412,0.199327,1,-1,-1
2638,2638,1,0.606639,0.274752,1,-1,-1
2639,2639,1,0.429578,0.161251,1,-1,-1
2640,2640,1,0.344621,0.161444,1,-1,-1
2641,2641,1,0.181123,0.190698,1,-1,-1
2642,2642,1,0.326845,0.126367,1,-1,-1
2643,2643,1,0.368438,0.126558,1,-1,-1
2644,2644,2,0.636648,0.072396,1,-1,-1
2645,2645,2,0.349605,0.387714,2,-1,-1
2646,2646,2,0.52997,0.192849,1,-1,-1
2647,2647,1,0.762671,0.095778,3,-1,-1
2648,2648,1,0.379359,0.374181,1,-1,-1
2649,2649,1,0.7185,0.416641,1,-1,-1
2650,2650,1,0.632259,0.39384,1,-1,-1
2651,2651,1,0.511736,0.153807,2,-1,-1
2652,2652,1,0.857284,0.101297,2,-1,-1
2653,2653,1,0.627423,0.159971,1,-1,-1
2654,2654,1,0.845904,0.142581,1,-1,-1
2655,2655,1,0.774562,0.235299,1,-1,-1
2656,2656,1,0.710856,0.416604,1,-1,-1
2657,2657,1,0.302235,0.380564,1,-1,-1
2658,2658,1,0.652925,0.414607,1,-1,-1
2659,2659,1,0.730145,0.116805,1,-1,-1
2660,2660,1,0.521045,0.139674,1,-1,-1
2661,2661,1,0.310575,0.107165,2,-1,-1
2662,2662,1,0.432732,0.333444,2,-1,-1
2663,2663,1,0.055594,0.220345,1,-1,-1
2664,2664,1,0.514091,0.149781,1,-1,-1
2665,2665,2,0.819085,0.170184,2,-1,-1
2666,2666,1,0.117912,0.319724,1,-1,-1
2667,2667,2,0.632655,0.421542,1,-1,-1
2668,2668,1,0.864923,0.153385,1,-1,-1
2669,2669,1,0.278674,0.36066,1,-1,-1
2670,2670,1,0.093359,0.417891,1,-1,-1
2671,2671,1,0.56801,0.25016,1,-1,-1
2672,2672,1,0.423288,0.051372,1,-1,-1
2673,2673,1,0.528399,0.393113,1,-1,-1
2674,2674,1,0.76339,0.260623,1,-1,-1
2675,2675,1,0.284438,0.157267,1,-1,-1
2676,2676,1,0.605709,0.127228,1,-1,-1
2677,2677,1,0.528056,0.364912,2,-1,-1
2678,2678,1,0.132976,0.060361,1,-1,-1
2679,2679,1,0.854482,0.117013,2,-1,-1
2680,2680,1,0.874764,0.122425,1,-1,-1
2681,2681,1,0.340585,0.144885,1,-1,-1
2682,2682,1,0.519065,0.134617,1,-1,-1
2683,2683,1,0.414452,0.366292,1,-1,-1
2684,2684,1,0.581601,0.040454,1,-1,-1
2685,2685,1,0.616168,0.399078,1,-1,-1
2686,2686,2,0.072811,0.166625,1,-1,-1
2687,2687,1,0.453093,0.083551,1,-1,-1
2688,2688,1,0.421693,0.372602,1,-1,-1
2689,2689,1,0.31081,0.115901,1,-1,-1
2690,2690,1,0.782799,0.265935,3,-1,-1
2691,2691,1,0.766283,0.082572,1,-1,-1
2692,2692,2,0.238324,0.218149,2,-1,-1
2693,2693,1,0.527813,0.165345,1,-1,-1
2694,2694,1,0.56622,0.32308,2,-1,-1
2695,2695,1,0.200586,0.245812,1,-1,-1
2696,2696,1,0.699612,0.389315,1,-1,-1
2697,2697,1,0.655558,0.06234,1,-1,-1
2698,2698,1,0.772645,0.222543,1,-1,-1
2699,2699,1,0.76324,0.085316,1,-1,-1
2700,2700,1,0.32439,0.132946,1,-1,-1
2701,2701,1,0.550781,0.296307,1,-1,-1
2702,2702,2,0.184248,0.237939,1,-1,-1
2703,2703,1,0.536217,0.131203,1,-1,-1
2704,2704,1,0.119435,0.087422,1,-1,-1
2705,2705,1,0.826149,0.30169,1,-1,-1
2706,2706,1,0.095021,0.149447,1,-1,-1
2707,2707,2,0.712704,0.368141,1,-1,-1
2708,2708,1,0.895423,0.304818,1,-1,-1
2709,2709,1,0.167014,0.040767,1,-1,-1
2710,2710,1,0.120554,0.372756,1,-1,-1
2711,2711,1,0.541823,0.141572,1,-1,-1
2712,2712,1,0.86074,0.105874,1,-1,-1
2713,2713,1,0.852642,0.083169,2,-1,-1
2714,2714,1,0.844446,0.232661,1,-1,-1
2715,2715,1,0.271457,0.062871,1,-1,-1
2716,2716,1,0.342899,0.27796,1,-1,-1
2717,2717,1,0.219652,0.384304,1,-1,-1
2718,2718,1,0.798465,0.299225,1,-1,-1
2719,2719,1,0.298609,0.301088,1,-1,-1
2720,2720,1,0.622334,0.092863,1,-1,-1
2721,2721,1,0.721808,0.092179,1,-1,-1
2722,2722,1,0.805391,0.235147,1,-1,-1
2723,2723,2,0.64746,0.212601,1,-1,-1
2724,2724,1,0.792837,0.301195,1,-1,-1
2725,2725,1,0.317361,0.308452,2,-1,-1
2726,2726,1,0.54205,0.281032,1,-1,-1
2727,2727,1,0.728537,0.285219,1,-1,-1
2728,2728,1,0.782107,0.296933,1,-1,-1
2729,2729,1,0.532759,0.37584,1,-1,-1
2730,2730,1,0.190984,0.08728,1,-1,-1
2731,2731,1,0.586099,0.081222,1,-1,-1
2732,2732,1,0.238096,0.090482,1,-1,-1
2733,2733,1,0.204101,0.063898,1,-1,-1
2734,2734,1,0.518789,0.422201,1,-1,-1
2735,2735,1,0.61299,0.382602,1,-1,-1
2736,2736,1,0.805565,0.221227,1,-1,-1
2737,2737,1,0.197177,0.180399,1,-1,-1
2738,2738,1,0.807152,0.176788,1,-1,-1
2739,2739,1,0.797859,0.289521,1,-1,-1
2740,2740,1,0.762545,0.227938,3,-1,-1
2741,2741,1,0.431681,0.404741,1,-1,-1
2742,2742,1,0.516564,0.129053,1,-1,-1
2743,2743,1,0.465775,0.07107,1,-1,-1
2744,2744,1,0.533498,0.05292,1,-1,-1
2745,2745,1,0.292514,0.179658,1,-1,-1
2746,2746,1,0.283888,0.207236,1,-1,-1
2747,2747,1,0.567617,0.054724,1,-1,-1
2748,2748,2,0.890446,0.146927,1,-1,-1
2749,2749,1,0.518299,0.077498,1,-1,-1
2750,2750,2,0.6108,0.249145,2,-1,-1
2751,2751,1,0.857099,0.171848,1,-1,-1
2752,2752,1,0.100342,0.198783,1,-1,-1
2753,2753,1,0.406641,0.283305,1,-1,-1
