Coord-0,Coord-1,class-label,gCluster-label,_#NO_CLASS#_
0.312669,0.234508,761,-1,-1
0.417163,0.418431,762,-1,-1
0.104439,0.055196,763,-1,-1
0.379581,0.034155,764,-1,-1
0.733511,0.373222,765,-1,-1
0.869839,0.262458,766,-1,-1
0.843404,0.073586,767,-1,-1
0.082855,0.295383,768,-1,-1
0.125094,0.067163,769,-1,-1
0.704495,0.171003,770,-1,-1
0.497551,0.175724,771,-1,-1
0.321984,0.066002,772,-1,-1
0.862465,0.139647,773,-1,-1
0.566331,0.306096,774,-1,-1
0.583185,0.367232,775,-1,-1
0.411444,0.282268,776,-1,-1
0.306666,0.227235,777,-1,-1
0.601725,0.282831,778,-1,-1
0.554353,0.10685,779,-1,-1
0.671843,0.413946,780,-1,-1
0.890097,0.100466,781,-1,-1
0.365556,0.384329,782,-1,-1
0.416439,0.229553,783,-1,-1
0.219682,0.104633,784,-1,-1
0.742209,0.417668,785,-1,-1
0.178519,0.257995,786,-1,-1
0.744711,0.096105,787,-1,-1
0.7115,0.383244,788,-1,-1
0.418784,0.165032,789,-1,-1
0.144481,0.057232,790,-1,-1
0.853794,0.098345,791,-1,-1
0.094781,0.21919,792,-1,-1
0.764278,0.186409,793,-1,-1
0.746353,0.10293,794,-1,-1
0.874867,0.273535,591,-1,-1
0.771366,0.189657,634,-1,-1
0.776038,0.099634,795,-1,-1
0.886883,0.158968,796,-1,-1
0.872489,0.091816,797,-1,-1
0.724775,0.087725,798,-1,-1
0.725703,0.288752,799,-1,-1
0.737436,0.356064,800,-1,-1
0.637278,0.317433,801,-1,-1
0.062449,0.287252,802,-1,-1
0.641107,0.193331,803,-1,-1
0.813875,0.174305,804,-1,-1
0.600911,0.225593,805,-1,-1
0.613161,0.161558,806,-1,-1
0.863203,0.271645,807,-1,-1
0.845473,0.180089,808,-1,-1
0.623396,0.175685,809,-1,-1
0.524581,0.212235,810,-1,-1
0.830318,0.443032,811,-1,-1
0.251559,0.19458,812,-1,-1
0.43028,0.155649,813,-1,-1
0.328244,0.359703,814,-1,-1
0.106893,0.281374,815,802,-1
0.392358,0.307315,816,-1,-1
0.105348,0.254506,817,804,-1
0.624414,0.426379,818,-1,-1
0.24861,0.389609,819,-1,-1
0.867652,0.195524,820,-1,-1
0.117796,0.149602,821,-1,-1
0.21392,0.379032,822,-1,-1
0.324321,0.067425,823,-1,-1
0.652842,0.418759,824,-1,-1
0.820521,0.27712,825,-1,-1
0.016853,0.223382,826,-1,-1
0.868176,0.159331,827,-1,-1
0.112281,0.123522,828,-1,-1
0.557679,0.403011,829,-1,-1
0.644133,0.16676,830,-1,-1
0.531751,0.414607,831,-1,-1
0.385174,0.384369,832,-1,-1
0.322719,0.18842,833,-1,-1
0.128837,0.217653,834,-1,-1
0.393299,0.157027,835,-1,-1
0.41872,0.190128,836,-1,-1
0.474944,0.340227,837,-1,-1
0.516508,0.037928,838,-1,-1
0.238,0.384879,839,-1,-1
0.815211,0.316939,840,-1,-1
0.076495,0.232847,841,-1,-1
0.559524,0.224251,842,-1,-1
0.332214,0.112404,843,-1,-1
0.325922,0.279912,844,-1,-1
0.254227,0.414604,845,-1,-1
0.907679,0.095473,846,-1,-1
0.123538,0.159728,847,-1,-1
0.733203,0.281155,848,-1,-1
0.320423,0.238783,849,-1,-1
0.849976,0.356938,850,-1,-1
0.519903,0.223107,851,-1,-1
0.481,0.070701,852,-1,-1
0.558974,0.289179,853,-1,-1
0.536419,0.181396,854,-1,-1
0.222794,0.251744,855,-1,-1
0.778935,0.205436,856,-1,-1
0.781152,0.056366,857,-1,-1
0.196228,0.167645,858,-1,-1
0.372594,0.374994,859,-1,-1
0.391864,0.176043,860,-1,-1
0.293984,0.104075,861,-1,-1
0.431371,0.333605,862,-1,-1
0.750749,0.423137,863,-1,-1
0.702419,0.40393,864,-1,-1
0.776115,0.203974,865,-1,-1
0.078955,0.107118,866,-1,-1
0.291222,0.145708,867,-1,-1
0.75661,0.216665,868,-1,-1
0.621075,0.196061,869,-1,-1
0.391829,0.411871,870,-1,-1
0.598634,0.294514,871,-1,-1
0.85943,0.2085,872,-1,-1
0.467596,0.048238,873,-1,-1
0.304736,0.262946,874,859,-1
0.765966,0.105476,875,860,-1
0.835398,0.357321,876,-1,-1
0.842743,0.250649,877,339,-1
0.57368,0.283655,878,-1,-1
0.207663,0.393436,879,-1,-1
0.852633,0.394228,880,-1,-1
0.209925,0.191727,881,-1,-1
0.331442,0.165641,882,-1,-1
0.207284,0.078037,883,-1,-1
0.115764,0.418834,884,-1,-1
0.073332,0.192436,885,-1,-1
0.486562,0.098083,886,-1,-1
0.398796,0.404492,887,-1,-1
0.594853,0.265805,888,-1,-1
0.313153,0.196681,889,-1,-1
0.843498,0.326928,890,-1,-1
0.585527,0.32522,891,-1,-1
0.577554,0.317267,892,-1,-1
0.575808,0.272978,893,-1,-1
0.755254,0.213061,894,-1,-1
0.482113,0.049653,895,-1,-1
0.289842,0.183551,896,-1,-1
0.270706,0.068224,897,881,-1
0.399823,0.295874,898,-1,-1
0.627326,0.200198,899,-1,-1
0.591506,0.363535,900,-1,-1
0.880807,0.372088,901,-1,-1
0.128524,0.104572,902,-1,-1
0.544257,0.214313,903,-1,-1
0.191749,0.409521,904,-1,-1
0.187839,0.40472,905,-1,-1
0.260521,0.152482,906,-1,-1
0.51455,0.418717,907,-1,-1
0.607296,0.381684,908,-1,-1
0.290717,0.293784,909,-1,-1
0.079327,0.238514,910,-1,-1
0.091693,0.201139,911,895,-1
0.268398,0.107188,912,-1,-1
0.438468,0.391848,913,-1,-1
0.34134,0.200128,914,-1,-1
0.849343,0.096171,915,-1,-1
0.784187,0.203981,916,-1,-1
0.640005,0.272455,917,-1,-1
0.592356,0.366235,918,-1,-1
0.532088,0.057573,919,-1,-1
0.842851,0.36301,920,-1,-1
0.032674,0.074824,921,-1,-1
0.181065,0.197872,922,-1,-1
0.295966,0.419454,178,-1,-1
0.527514,0.395879,923,-1,-1
0.377543,0.15908,924,-1,-1
0.28916,0.274436,925,-1,-1
0.838847,0.296388,926,-1,-1
0.63412,0.217329,927,-1,-1
0.330363,0.118125,928,-1,-1
0.404863,0.093069,929,-1,-1
0.856014,0.363757,930,-1,-1
0.79208,0.26151,931,-1,-1
0.486567,0.095727,932,-1,-1
0.282506,0.365679,933,-1,-1
0.281387,0.140067,934,-1,-1
0.827706,0.248765,935,-1,-1
0.336754,0.36653,936,-1,-1
0.807332,0.259909,937,-1,-1
0.115529,0.459016,938,-1,-1
0.322503,0.454166,939,-1,-1
0.332513,0.359794,940,-1,-1
0.633129,0.383912,941,-1,-1
0.645617,0.313403,942,-1,-1
0.413658,0.384355,943,-1,-1
0.80758,0.184885,484,-1,-1
0.307989,0.208324,944,-1,-1
0.881893,0.162078,945,-1,-1
0.867374,0.264037,946,-1,-1
0.171732,0.086053,947,-1,-1
0.217487,0.100235,948,-1,-1
0.723264,0.223337,949,-1,-1
0.311195,0.242248,950,-1,-1
0.332526,0.198823,951,-1,-1
0.580502,0.106018,952,-1,-1
0.308134,0.474283,953,-1,-1
0.822299,0.085808,327,-1,-1
0.396799,0.30385,954,-1,-1
0.184372,0.246981,955,-1,-1
0.860516,0.257399,956,-1,-1
0.320343,0.168444,475,-1,-1
0.867744,0.104866,957,-1,-1
0.825823,0.078652,958,-1,-1
0.646077,0.297639,959,-1,-1
0.357903,0.395692,960,-1,-1
0.299069,0.401072,961,-1,-1
0.279296,0.379355,962,-1,-1
0.243851,0.052938,963,-1,-1
0.400481,0.056085,964,-1,-1
0.534677,0.400617,965,-1,-1
0.651382,0.212925,966,-1,-1
0.306466,0.176228,967,-1,-1
0.619053,0.129236,968,-1,-1
0.335711,0.302942,969,-1,-1
0.817578,0.457982,970,-1,-1
0.481666,0.052998,971,954,-1
0.722978,0.232463,972,-1,-1
0.227045,0.353034,973,-1,-1
0.042482,0.139681,974,-1,-1
0.650284,0.24811,975,-1,-1
0.532439,0.128524,976,-1,-1
0.580527,0.417024,977,-1,-1
0.342163,0.074569,978,-1,-1
0.520942,0.053522,979,-1,-1
0.625214,0.047131,980,-1,-1
0.182534,0.154641,981,-1,-1
0.390241,0.411471,982,-1,-1
0.718621,0.421276,983,-1,-1
0.207284,0.254657,984,-1,-1
0.517481,0.104454,985,-1,-1
0.311131,0.282939,986,-1,-1
0.326157,0.248994,987,-1,-1
0.681077,0.091121,988,-1,-1
0.884089,0.384427,989,-1,-1
0.169927,0.088877,990,-1,-1
0.442514,0.04655,991,-1,-1
0.20465,0.104391,992,-1,-1
0.42796,0.417296,993,-1,-1
0.081772,0.288433,994,-1,-1
0.401919,0.361591,995,-1,-1
0.305441,0.058634,996,-1,-1
0.09392,0.102601,997,-1,-1
0.202626,0.196965,998,-1,-1
0.282409,0.098992,999,-1,-1
0.422569,0.107553,1000,-1,-1
0.80461,0.468791,1001,-1,-1
0.641264,0.385195,1002,-1,-1
0.121861,0.118979,1003,-1,-1
0.431251,0.256241,1004,-1,-1
0.645602,0.173267,1005,-1,-1
0.634102,0.305708,1006,-1,-1
0.853931,0.259326,1007,-1,-1
0.041272,0.119363,705,-1,-1
0.883551,0.324236,1008,-1,-1
0.086062,0.310621,1009,-1,-1
0.580623,0.31747,1010,-1,-1
0.315043,0.149335,1011,-1,-1
0.348399,0.388249,1012,-1,-1
0.889006,0.378665,1013,-1,-1
0.83555,0.136741,1014,-1,-1
0.764891,0.219757,1015,-1,-1
0.18035,0.238931,1016,-1,-1
0.800126,0.340666,1017,-1,-1
0.872395,0.279899,1018,-1,-1
0.448744,0.170252,1019,-1,-1
0.239412,0.223077,1020,-1,-1
0.383789,0.369992,1021,-1,-1
0.652885,0.261791,1022,-1,-1
0.012998,0.015171,1023,-1,-1
0.222115,0.339527,1024,-1,-1
0.608717,0.058812,1025,-1,-1
0.624312,0.378185,1026,-1,-1
0.726316,0.241987,1027,-1,-1
0.597358,0.102756,1028,-1,-1
0.315863,0.369895,1029,-1,-1
0.769212,0.104818,1030,-1,-1
0.840966,0.265714,1031,-1,-1
0.281982,0.265121,1032,-1,-1
0.084915,0.262994,1033,-1,-1
0.255794,0.341128,1034,-1,-1
0.75611,0.094497,1035,-1,-1
0.519107,0.396399,1036,-1,-1
0.501316,0.099364,1037,-1,-1
0.40062,0.215131,1038,-1,-1
0.492936,0.455233,1039,-1,-1
0.635465,0.216856,1040,-1,-1
0.707379,0.17873,1041,-1,-1
0.849522,0.245827,1042,-1,-1
0.586773,0.391264,1043,-1,-1
0.10077,0.215345,1044,-1,-1
0.677644,0.372312,1045,-1,-1
0.420478,0.324604,740,-1,-1
0.222217,0.203367,1046,-1,-1
0.09384,0.259776,1047,-1,-1
0.102542,0.222113,48,-1,-1
0.592658,0.385542,1048,-1,-1
0.560639,0.161024,1049,-1,-1
0.112163,0.211302,1050,-1,-1
0.548564,0.20442,1051,-1,-1
0.604743,0.311639,1052,-1,-1
0.413308,0.311642,1053,-1,-1
0.798096,0.186954,1054,-1,-1
0.437367,0.065653,1055,-1,-1
0.427355,0.362024,1056,-1,-1
0.589519,0.367708,1057,-1,-1
0.853345,0.082391,1058,-1,-1
0.298455,0.28208,1059,-1,-1
0.897837,0.272511,1060,-1,-1
0.862593,0.284578,1061,-1,-1
0.471257,0.093808,1062,-1,-1
0.951326,0.075906,1063,-1,-1
0.741524,0.093869,1064,-1,-1
0.094727,0.089877,283,-1,-1
0.195564,0.106545,1065,-1,-1
0.324593,0.36123,1066,-1,-1
0.523441,0.132899,1067,-1,-1
0.801075,0.296363,1068,-1,-1
0.225355,0.329198,1069,-1,-1
0.795669,0.238789,1070,-1,-1
0.812866,0.224527,1071,-1,-1
0.270058,0.377601,1072,-1,-1
0.522439,0.173324,1073,-1,-1
0.530276,0.129415,1074,-1,-1
0.857495,0.052835,1075,-1,-1
0.871994,0.230126,1076,-1,-1
0.576419,0.079361,1077,-1,-1
0.196984,0.33085,1078,-1,-1
0.209283,0.321674,1079,-1,-1
0.546578,0.197853,1080,-1,-1
0.845727,0.283666,1081,-1,-1
0.849182,0.358794,1082,-1,-1
0.321847,0.395621,1083,-1,-1
0.682617,0.382966,1084,-1,-1
0.655637,0.291534,1085,245,-1
0.082558,0.272965,1086,-1,-1
0.063147,0.249379,1087,-1,-1
0.321855,0.329816,1088,-1,-1
0.524474,0.107062,1089,-1,-1
0.409203,0.157976,1090,-1,-1
0.5413,0.07484,1091,-1,-1
0.923206,0.223369,1092,-1,-1
0.264754,0.159858,1093,-1,-1
0.738591,0.418291,1094,-1,-1
0.416792,0.073054,1095,-1,-1
0.260414,0.341105,1096,-1,-1
0.635858,0.212222,1097,-1,-1
0.195623,0.419423,1098,-1,-1
0.290649,0.286331,1099,-1,-1
0.334181,0.274411,1100,-1,-1
0.180236,0.106773,1101,-1,-1
0.747534,0.412487,1102,-1,-1
0.846679,0.122856,1103,-1,-1
0.359748,0.410487,1104,-1,-1
0.096153,0.253764,1105,-1,-1
0.303802,0.22103,413,-1,-1
0.603412,0.388732,1106,-1,-1
0.089559,0.151722,1107,-1,-1
0.580602,0.392056,393,-1,-1
0.178609,0.314712,1108,-1,-1
0.646875,0.09176,1109,-1,-1
0.152288,0.424602,1110,-1,-1
0.192422,0.058182,1111,-1,-1
0.650947,0.286085,1112,-1,-1
0.533709,0.205553,1113,-1,-1
0.82646,0.072166,1114,-1,-1
0.231711,0.149225,1115,-1,-1
0.985177,0.35216,1116,-1,-1
0.257843,0.072609,1117,-1,-1
0.226804,0.338425,1118,-1,-1
0.031276,0.249037,1119,-1,-1
0.819228,0.191649,1120,-1,-1
0.311302,0.09715,205,-1,-1
0.798909,0.231655,1121,-1,-1
0.114952,0.248658,1122,-1,-1
0.75028,0.366893,1123,-1,-1
0.637142,0.085436,1124,-1,-1
0.087145,0.203634,1125,-1,-1
0.192157,0.353224,1126,-1,-1
0.115612,0.126562,1127,-1,-1
0.091644,0.161804,1128,621,-1
0.198428,0.057917,1129,-1,-1
0.620944,0.303962,1130,-1,-1
0.608808,0.156192,1131,-1,-1
0.359652,0.408935,1104,-1,-1
0.598117,0.39465,1132,-1,-1
0.108034,0.103514,1133,-1,-1
0.864222,0.082965,1134,638,-1
0.858984,0.210077,1135,-1,-1
0.843644,0.145327,1136,-1,-1
0.610979,0.132013,1137,-1,-1
0.610411,0.327192,1138,-1,-1
0.755807,0.25697,1139,-1,-1
0.561736,0.314593,1140,-1,-1
0.31928,0.290526,1141,-1,-1
0.883404,0.356901,1142,-1,-1
0.19404,0.104649,1143,-1,-1
0.405056,0.389625,1144,-1,-1
0.260725,0.086513,1145,-1,-1
0.85722,0.260781,1146,-1,-1
0.775006,0.444773,1147,-1,-1
0.773177,0.031658,1148,-1,-1
0.602811,0.373022,1149,-1,-1
0.341452,0.07055,1150,-1,-1
0.158102,0.418241,1151,-1,-1
0.56226,0.314008,1152,-1,-1
0.400334,0.396452,1153,-1,-1
0.08911,0.141744,1154,-1,-1
0.866311,0.091859,1155,-1,-1
0.293275,0.072126,1156,-1,-1
0.318458,0.30926,1157,-1,-1
0.424145,0.360639,1158,-1,-1
0.584081,0.453404,1159,-1,-1
0.276241,0.284422,1160,-1,-1
0.264505,0.055725,1161,-1,-1
0.180872,0.308404,1162,-1,-1
0.773046,0.436497,1163,-1,-1
0.395291,0.417829,1164,-1,-1
0.737786,0.303494,1165,-1,-1
0.626356,0.286157,1166,-1,-1
0.829128,0.083781,1167,-1,-1
0.423712,0.058251,1168,-1,-1
0.892768,0.381203,1169,-1,-1
0.63127,0.145037,1170,-1,-1
0.627431,0.231701,1171,-1,-1
0.567026,0.41801,1172,-1,-1
0.82957,0.336756,1173,-1,-1
0.188674,0.378073,1174,-1,-1
0.864922,0.063565,1175,-1,-1
0.400133,0.313347,1176,-1,-1
0.508927,0.088085,1177,-1,-1
0.649077,0.09939,1178,-1,-1
0.341024,0.114776,1179,-1,-1
0.820141,0.334129,1180,-1,-1
0.779989,0.01911,1181,-1,-1
0.847393,0.167585,1182,-1,-1
0.733222,0.4168,1183,-1,-1
0.652968,0.06603,1184,-1,-1
0.496089,0.128442,1185,-1,-1
0.340187,0.142567,1186,-1,-1
0.620816,0.299578,1187,-1,-1
0.324121,0.224062,1188,-1,-1
0.125802,0.306942,1189,-1,-1
0.845792,0.302816,1190,-1,-1
0.530926,0.364796,1191,-1,-1
0.859751,0.18926,1192,-1,-1
0.880326,0.371216,1193,-1,-1
0.520337,0.152093,1194,-1,-1
0.40772,0.262946,1195,-1,-1
0.508331,0.141644,1196,-1,-1
0.220053,0.347788,1197,-1,-1
0.215147,0.395669,1198,-1,-1
0.072505,0.076866,1199,-1,-1
0.125979,0.189085,1200,1174,-1
0.78207,0.194514,1201,-1,-1
0.188506,0.21055,1202,-1,-1
0.76445,0.10546,1203,860,-1
0.343644,0.372835,1204,-1,-1
0.792893,0.129559,1205,-1,-1
0.431914,0.393842,1206,-1,-1
0.122781,0.100575,1207,-1,-1
0.828236,0.149383,1208,-1,-1
0.41381,0.05358,1209,1182,-1
0.496754,0.381687,1210,-1,-1
0.874626,0.258433,1211,-1,-1
0.22845,0.075526,1212,-1,-1
0.516593,0.072157,1213,-1,-1
0.432168,0.08046,1214,-1,-1
0.148752,0.068824,1215,-1,-1
0.188351,0.19353,1216,454,-1
0.100939,0.11281,52,-1,-1
0.665981,0.364649,1217,-1,-1
0.453486,0.055895,1218,-1,-1
0.616548,0.264427,1219,-1,-1
0.870463,0.30926,1220,-1,-1
0.878789,0.187018,1221,-1,-1
0.209168,0.490214,1222,-1,-1
0.783176,0.24411,1223,-1,-1
0.337677,0.179867,1224,-1,-1
0.406265,0.266417,1225,-1,-1
0.458984,0.058751,1226,-1,-1
0.518518,0.086589,1227,-1,-1
0.55097,0.024085,1228,-1,-1
0.186465,0.202824,1229,-1,-1
0.416535,0.35247,1230,-1,-1
0.88646,0.15004,1231,-1,-1
0.855826,0.309939,1232,-1,-1
0.535615,0.38838,1233,-1,-1
0.811839,0.278752,1234,-1,-1
0.81755,0.187419,1235,-1,-1
0.88053,0.316487,1236,-1,-1
0.636427,0.189331,1237,-1,-1
0.652487,0.272716,1238,-1,-1
0.144406,0.215874,1239,-1,-1
0.218625,0.243778,1240,-1,-1
0.850978,0.100412,1241,-1,-1
0.095428,0.167681,1242,-1,-1
0.333829,0.181764,1243,-1,-1
0.602741,0.215481,1244,-1,-1
0.863324,0.037128,1245,-1,-1
0.605578,0.183821,1246,-1,-1
0.532615,0.198942,1247,-1,-1
0.691601,0.369206,1248,-1,-1
0.085982,0.101885,1249,-1,-1
0.33535,0.200743,1250,-1,-1
0.342265,0.217736,1251,-1,-1
0.286081,0.277842,1252,-1,-1
0.464605,0.099454,1253,-1,-1
0.138508,0.448519,1254,-1,-1
0.667788,0.403176,1255,-1,-1
0.385278,0.415843,1256,-1,-1
0.10257,0.232863,1257,-1,-1
0.307979,0.05799,1258,-1,-1
0.891088,0.341479,1259,-1,-1
0.603772,0.409621,1260,-1,-1
0.313979,0.381107,1261,-1,-1
0.074109,0.113637,1262,-1,-1
0.80177,0.126265,1263,-1,-1
0.27365,0.354882,1264,-1,-1
0.332446,0.319027,1265,-1,-1
0.434388,0.077414,1266,-1,-1
0.632671,0.40778,1267,-1,-1
0.824153,0.132337,1268,-1,-1
0.857679,0.322238,537,-1,-1
0.28266,0.149609,1269,-1,-1
0.338185,0.386099,1270,-1,-1
0.227722,0.405222,1271,-1,-1
0.286331,0.118479,1272,-1,-1
0.721899,0.101061,1273,-1,-1
0.826681,0.081428,1274,-1,-1
0.337438,0.280642,1275,-1,-1
0.593099,0.043963,1276,-1,-1
0.291915,0.228575,1277,-1,-1
0.401794,0.058939,1278,-1,-1
0.205158,0.337088,1279,-1,-1
0.524617,0.119645,1280,-1,-1
0.588121,0.043578,1281,-1,-1
0.861823,0.224147,1282,-1,-1
0.653677,0.256326,1283,-1,-1
0.819367,0.151938,1284,-1,-1
0.6537,0.140915,1285,-1,-1
0.693855,0.364931,1286,-1,-1
0.317607,0.284412,1287,-1,-1
0.587927,0.194435,1288,-1,-1
0.631497,0.244134,1289,-1,-1
0.823952,0.277971,1290,-1,-1
0.610089,0.1413,1291,-1,-1
0.12722,0.054449,1292,-1,-1
0.20219,0.242832,1293,-1,-1
0.628374,0.407605,1294,-1,-1
0.557403,0.103085,1295,-1,-1
0.548928,0.086573,1296,-1,-1
0.59808,0.066981,1297,-1,-1
0.553152,0.47455,1298,-1,-1
0.306954,0.282524,1299,-1,-1
0.627998,0.077118,1300,-1,-1
0.878345,0.191137,1301,-1,-1
0.557724,0.290617,853,-1,-1
0.287553,0.257139,1302,-1,-1
0.52616,0.391173,1303,-1,-1
0.562225,0.375347,1304,-1,-1
0.23201,0.264158,1305,-1,-1
0.131978,0.067252,1306,-1,-1
0.609442,0.316268,1307,-1,-1
0.469928,0.063367,1308,-1,-1
0.693524,0.418339,1309,-1,-1
0.330176,0.369519,1310,-1,-1
0.627275,0.163736,1311,-1,-1
0.635353,0.09116,1312,-1,-1
0.879157,0.163286,1313,-1,-1
0.854704,0.294604,1314,-1,-1
0.774125,0.179708,1315,-1,-1
0.043609,0.259762,1316,-1,-1
0.100764,0.207751,1317,-1,-1
0.561738,0.296248,1318,-1,-1
0.199064,0.390165,1319,-1,-1
0.817398,0.236497,1320,-1,-1
0.630377,0.221703,1321,-1,-1
0.286473,0.075018,1322,-1,-1
0.232176,0.360257,1323,-1,-1
0.714027,0.084268,351,-1,-1
0.49899,0.220291,1324,-1,-1
0.793471,0.274232,1325,-1,-1
0.625794,0.308716,1326,-1,-1
0.185856,0.07985,1327,-1,-1
0.285438,0.304599,1328,-1,-1
0.414957,0.391896,1329,-1,-1
0.841142,0.152505,1330,-1,-1
0.213455,0.10265,518,512,-1
0.440986,0.394316,1331,-1,-1
0.609244,0.322043,1332,-1,-1
0.560516,0.133312,1333,-1,-1
0.405693,0.102366,1334,-1,-1
0.666661,0.365107,1217,-1,-1
0.455717,0.108083,1335,-1,-1
0.446775,0.276329,1336,-1,-1
0.152669,0.319498,1337,-1,-1
0.446233,0.083304,1338,-1,-1
0.446318,0.103339,1339,-1,-1
0.369273,0.392027,1340,-1,-1
0.874551,0.262625,1341,-1,-1
0.156545,0.416682,1342,-1,-1
0.084701,0.141578,1343,-1,-1
0.844637,0.24885,1344,339,-1
0.18151,0.336011,1345,-1,-1
0.174617,0.094824,1346,-1,-1
0.517423,0.067668,1347,-1,-1
0.697249,0.409661,1348,-1,-1
0.102607,0.3005,1349,-1,-1
0.503262,0.373129,1350,-1,-1
0.292657,0.165885,1351,-1,-1
0.496144,0.127518,1185,-1,-1
0.797652,0.245671,627,-1,-1
0.669492,0.072971,1352,-1,-1
0.854294,0.226601,1353,-1,-1
0.287374,0.372898,1354,-1,-1
0.51222,0.052736,1355,-1,-1
0.219054,0.334284,1356,-1,-1
0.41278,0.154767,1357,-1,-1
0.111594,0.170458,1358,-1,-1
0.62727,0.280107,1359,-1,-1
0.839756,0.416904,1360,-1,-1
0.519367,0.060612,1361,-1,-1
0.658743,0.38278,1362,-1,-1
0.668443,0.228415,1363,-1,-1
0.413299,0.360144,1364,-1,-1
0.614827,0.421313,1365,-1,-1
0.505564,0.150776,1366,-1,-1
0.170169,0.079653,1367,-1,-1
0.467676,0.048256,873,-1,-1
0.955302,0.117324,1368,-1,-1
0.604201,0.26849,1369,-1,-1
0.591716,0.227006,1370,-1,-1
0.901594,0.053471,1371,-1,-1
0.64424,0.051003,1372,-1,-1
0.217681,0.234099,1373,-1,-1
0.174438,0.37862,1374,-1,-1
0.624914,0.153168,1375,-1,-1
0.046495,0.21527,1376,-1,-1
0.823692,0.239818,1377,-1,-1
0.139682,0.051891,1378,-1,-1
0.749254,0.370827,1379,-1,-1
0.201399,0.402457,1380,-1,-1
0.380792,0.417018,1381,-1,-1
0.752487,0.104872,1382,-1,-1
0.260056,0.158185,1383,-1,-1
0.001578,0.294478,1384,-1,-1
0.226206,0.153374,1385,-1,-1
0.82322,0.085088,1386,-1,-1
0.073123,0.107107,1387,-1,-1
0.68697,0.370334,1388,-1,-1
0.231304,0.200409,1389,-1,-1
0.246494,0.091853,1390,-1,-1
0.86051,0.360367,1391,-1,-1
0.588669,0.29351,1392,-1,-1
0.843141,0.114982,1393,-1,-1
0.785446,0.214335,1394,-1,-1
0.410885,0.207305,1395,-1,-1
0.086532,0.051653,1396,-1,-1
0.091682,0.287211,1397,-1,-1
0.895585,0.134046,1398,-1,-1
0.399065,0.380834,1399,-1,-1
0.191534,0.296863,1400,-1,-1
0.964101,0.199222,1401,-1,-1
0.861436,0.35716,1402,-1,-1
0.787426,0.104974,297,-1,-1
0.315572,0.071698,1403,-1,-1
0.210786,0.115083,1404,-1,-1
0.517915,0.137494,1405,-1,-1
0.599398,0.208224,1406,1373,-1
0.110233,0.178706,1407,-1,-1
0.79242,0.171391,1408,-1,-1
0.18731,0.309572,1409,-1,-1
0.831965,0.202998,1410,-1,-1
0.80126,0.076489,1411,-1,-1
0.818673,0.309522,1412,-1,-1
0.655645,0.372557,1413,-1,-1
0.492869,0.06799,1414,-1,-1
0.292832,0.361668,1415,-1,-1
0.222974,0.080625,1416,-1,-1
0.555411,0.140187,1417,-1,-1
0.115137,0.122971,1418,-1,-1
0.943048,0.288411,1419,-1,-1
0.77784,0.090573,1420,-1,-1
0.364789,0.3567,1421,-1,-1
0.5562,0.103051,1422,-1,-1
0.622756,0.31805,575,-1,-1
0.212941,0.281393,1423,-1,-1
0.288617,0.217006,1424,-1,-1
0.562858,0.040407,1425,-1,-1
0.287379,0.289158,1426,-1,-1
0.509879,0.381208,1427,-1,-1
0.551756,0.11828,1428,-1,-1
0.448331,0.095565,1429,-1,-1
0.563621,0.054069,1430,-1,-1
0.873554,0.291681,1431,-1,-1
0.649161,0.383706,1432,-1,-1
0.612639,0.277989,1433,-1,-1
0.553035,0.404455,1434,-1,-1
0.117569,0.203573,1435,-1,-1
0.858407,0.370711,1436,-1,-1
0.44376,0.057941,1437,-1,-1
0.558621,0.400815,498,-1,-1
0.712567,0.387161,1438,-1,-1
0.758786,0.220029,1439,-1,-1
0.726684,0.091155,1440,-1,-1
0.554482,0.192145,1441,-1,-1
0.903915,0.353615,1442,-1,-1
0.072871,0.065081,1443,-1,-1
0.597465,0.331502,1444,-1,-1
0.681022,0.404637,1445,-1,-1
0.4232,0.097141,1446,-1,-1
0.385816,0.393446,1447,-1,-1
0.410589,0.061794,1448,-1,-1
0.333703,0.137372,1449,-1,-1
0.890179,0.351502,1450,-1,-1
0.754645,0.075848,1451,-1,-1
0.43603,0.235299,1452,-1,-1
0.527784,0.177885,1453,-1,-1
0.822324,0.298772,1454,-1,-1
0.498668,0.116404,1455,-1,-1
0.120938,0.203847,1456,-1,-1
0.83446,0.11624,1457,-1,-1
0.747604,0.105236,794,-1,-1
0.198057,0.490184,1458,-1,-1
0.660506,0.390639,1459,-1,-1
0.135772,0.075435,1460,-1,-1
0.488227,0.457928,1461,-1,-1
0.312701,0.115065,1462,-1,-1
0.834888,0.26227,1463,-1,-1
0.196102,0.090417,1464,-1,-1
0.118906,0.140476,1465,-1,-1
0.625109,0.255978,1466,-1,-1
0.56628,0.296248,1467,-1,-1
0.899256,0.120887,1468,-1,-1
0.345,0.106428,1469,-1,-1
0.819903,0.143363,1470,-1,-1
0.237882,0.186281,1471,-1,-1
0.532984,0.112784,1472,-1,-1
0.223845,0.093919,1473,-1,-1
0.550407,0.122414,1474,-1,-1
0.115149,0.300319,1475,-1,-1
0.327995,0.260534,1476,-1,-1
0.794035,0.050442,1477,-1,-1
0.534971,0.291075,1478,-1,-1
0.730407,0.106062,1479,-1,-1
0.393046,0.378321,1480,-1,-1
0.600703,0.42811,1481,-1,-1
0.182312,0.187051,1482,-1,-1
